"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.99287,1408.9,921.9,2.9755,-0.13453,8.2006e-24,4,0,0
0.8293,1366.2,632.61,3.049,-0.20126,8.2006e-24,4,0.1,0
0.8293,1366.2,632.61,3.049,-0.20126,8.2006e-24,4,0.1,1
0.99287,1408.9,921.9,2.9755,-0.13453,8.2006e-24,4,0,1
0.33287,669.18,177.88,3.8074,-0.43331,4.7775e-20,4,0.2,0
0.33287,669.18,177.88,3.8074,-0.43331,4.7775e-20,4,0.2,1
3.8145e-06,13.222,10.269,4.1923,-0.585,1.6739e-19,4,0.3,0
3.8145e-06,13.222,10.269,4.1923,-0.585,1.6739e-19,4,0.3,1
7.413e-05,11.367,7.1174,3.2085,-0.72869,1.1962e-19,4,0.4,0
7.413e-05,11.367,7.1174,3.2085,-0.72869,1.1962e-19,4,0.4,1
0.00021715,11.183,5.1786,1.9503,-0.96665,5.8008e-20,4,0.5,0
0.00021715,11.183,5.1786,1.9503,-0.96665,5.8008e-20,4,0.5,1
0.00028678,10.919,3.3475,0.86937,-1.0615,9.968e-20,4,0.6,0
0.00028678,10.919,3.3475,0.86937,-1.0615,9.968e-20,4,0.6,1
0.00015489,9.6018,1.7361,0.065248,-1.0611,4.1672e-20,4,0.7,0
0.00015489,9.6018,1.7361,0.065248,-1.0611,4.1672e-20,4,0.7,1
1.2274e-05,8.2737,0.3355,-0.24565,-1.0083,2.0769e-27,4,0.8,0
1.2274e-05,8.2737,0.3355,-0.24565,-1.0083,2.0769e-27,4,0.8,1
1.1668e-12,7.8317,-0.99728,-0.18011,-0.93734,3.004e-28,4,0.9,0
1.1668e-12,7.8317,-0.99728,-0.18011,-0.93734,3.004e-28,4,0.9,1
1.8379e-12,7.4804,-2.3296,-0.099877,-0.87795,1.4429e-35,4,1,0
1.8379e-12,7.4804,-2.3296,-0.099877,-0.87795,1.4429e-35,4,1,1
1.9512e-12,7.1341,-3.6569,-0.097487,-0.82154,8.9153e-20,4,1.1,0
1.9512e-12,7.1341,-3.6569,-0.097487,-0.82154,8.9153e-20,4,1.1,1
9.4127e-13,6.7968,-4.9752,-0.09158,-0.77069,1.7606e-19,4,1.2,0
9.4127e-13,6.7968,-4.9752,-0.09158,-0.77069,1.7606e-19,4,1.2,1
1.3934e-13,6.469,-6.284,-0.081803,-0.73038,8.6902e-20,4,1.3,0
1.3934e-13,6.469,-6.284,-0.081803,-0.73038,8.6902e-20,4,1.3,1
5.2179e-15,6.1513,-7.5827,-0.073095,-0.69533,7.3068e-38,4,1.4,0
5.2179e-15,6.1513,-7.5827,-0.073095,-0.69533,7.3068e-38,4,1.4,1
1.8327e-16,5.8438,-8.8712,-0.066075,-0.66606,4.9934e-39,4,1.5,0
1.8327e-16,5.8438,-8.8712,-0.066075,-0.66606,4.9934e-39,4,1.5,1
4.4005e-18,5.5458,-10.15,-0.059995,-0.64106,2.4967e-39,4,1.6,0
4.4005e-18,5.5458,-10.15,-0.059995,-0.64106,2.4967e-39,4,1.6,1
6.4999e-20,5.2568,-11.42,-0.054701,-0.61965,4.0638e-44,4,1.7,0
6.4999e-20,5.2568,-11.42,-0.054701,-0.61965,4.0638e-44,4,1.7,1
1.5057e-21,4.9761,-12.682,-0.050065,-0.60118,1.9618e-44,4,1.8,0
1.5057e-21,4.9761,-12.682,-0.050065,-0.60118,1.9618e-44,4,1.8,1
4.5733e-23,4.703,-13.936,-0.045961,-0.58515,0,4,1.9,0
4.5733e-23,4.703,-13.936,-0.045961,-0.58515,0,4,1.9,1
1.3291e-24,4.437,-15.183,-0.04228,-0.57118,0,4,2,0
1.3291e-24,4.437,-15.183,-0.04228,-0.57118,0,4,2,1
3.7269e-26,4.1775,-16.424,-0.038924,-0.55894,0,4,2.1,0
3.7269e-26,4.1775,-16.424,-0.038924,-0.55894,0,4,2.1,1
1.0345e-27,3.9237,-17.658,-0.035812,-0.54822,0,4,2.2,0
1.0345e-27,3.9237,-17.658,-0.035812,-0.54822,0,4,2.2,1
2.8306e-29,3.6753,-18.888,-0.032885,-0.53884,1.3123e-19,4,2.3,0
2.8306e-29,3.6753,-18.888,-0.032885,-0.53884,1.3123e-19,4,2.3,1
7.5996e-31,3.4317,-20.112,-0.030105,-0.53066,2.6021e-19,4,2.4,0
7.5996e-31,3.4317,-20.112,-0.030105,-0.53066,2.6021e-19,4,2.4,1
1.996e-32,3.1925,-21.333,-0.027448,-0.5236,1.2897e-19,4,2.5,0
1.996e-32,3.1925,-21.333,-0.027448,-0.5236,1.2897e-19,4,2.5,1
5.1131e-34,2.9571,-22.549,-0.024901,-0.51756,0,4,2.6,0
5.1131e-34,2.9571,-22.549,-0.024901,-0.51756,0,4,2.6,1
1.2772e-35,2.7253,-23.762,-0.022464,-0.51248,0,4,2.7,0
1.2772e-35,2.7253,-23.762,-0.022464,-0.51248,0,4,2.7,1
3.1133e-37,2.4966,-24.971,-0.020155,-0.50829,-2.4401e-19,4,2.8,0
3.1133e-37,2.4966,-24.971,-0.020155,-0.50829,-2.4401e-19,4,2.8,1
7.4119e-39,2.2707,-26.178,-0.018015,-0.50495,-4.8543e-19,4,2.9,0
7.4119e-39,2.2707,-26.178,-0.018015,-0.50495,-4.8543e-19,4,2.9,1
1.7256e-40,2.0473,-27.383,-0.016067,-0.50244,-2.4142e-19,4,3,0
1.7256e-40,2.0473,-27.383,-0.016067,-0.50244,-2.4142e-19,4,3,1
3.9348e-42,1.826,-28.585,-0.014202,-0.50072,0,4,3.1,0
3.9348e-42,1.826,-28.585,-0.014202,-0.50072,0,4,3.1,1
8.8282e-44,1.6066,-29.785,-0.01211,-0.49975,2.355e-19,4,3.2,0
8.8282e-44,1.6066,-29.785,-0.01211,-0.49975,2.355e-19,4,3.2,1
1.4013e-45,1.3889,-30.984,-0.0094545,-0.49924,4.6951e-19,4,3.3,0
1.4013e-45,1.3889,-30.984,-0.0094545,-0.49924,4.6951e-19,4,3.3,1
0,1.1725,-32.181,-0.0062647,-0.49868,2.3401e-19,4,3.4,0
