"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0,-0.23717,-39.477,0,-0.6888,0,0,4,0
0,-0.23717,-39.477,0,-0.6888,0,0,4,1
0,-0.23686,-39.477,0,-0.68834,0,0.1,4,1
0,-0.23686,-39.477,0,-0.68834,0,0.1,4,0
0,-0.23568,-39.476,0,-0.68663,0,0.2,4,1
0,-0.23568,-39.476,0,-0.68663,0,0.2,4,0
0,-0.23351,-39.474,0,-0.68345,0,0.3,4,1
0,-0.23351,-39.474,0,-0.68345,0,0.3,4,0
0,-0.23046,-39.47,0,-0.67898,0,0.4,4,1
0,-0.23046,-39.47,0,-0.67898,0,0.4,4,0
0,-0.22657,-39.467,0,-0.67322,0,0.5,4,1
0,-0.22657,-39.467,0,-0.67322,0,0.5,4,0
0,-0.22185,-39.462,0,-0.66617,0,0.6,4,1
0,-0.22185,-39.462,0,-0.66617,0,0.6,4,0
0,-0.21635,-39.456,0,-0.65786,0,0.7,4,1
0,-0.21635,-39.456,0,-0.65786,0,0.7,4,0
0,-0.2101,-39.45,0,-0.64829,0,0.8,4,1
0,-0.2101,-39.45,0,-0.64829,0,0.8,4,0
0,-0.20316,-39.443,0,-0.63748,0,0.9,4,1
0,-0.20316,-39.443,0,-0.63748,0,0.9,4,0
0,-0.19558,-39.436,0,-0.62547,0,1,4,1
0,-0.19558,-39.436,0,-0.62547,0,1,4,0
0,-0.18742,-39.427,0,-0.61228,0,1.1,4,1
0,-0.18742,-39.427,0,-0.61228,0,1.1,4,0
0,-0.17875,-39.419,0,-0.59795,0,1.2,4,1
0,-0.17875,-39.419,0,-0.59795,0,1.2,4,0
0,-0.16966,-39.41,0,-0.58254,0,1.3,4,1
0,-0.16966,-39.41,0,-0.58254,0,1.3,4,0
0,-0.16021,-39.4,0,-0.56609,0,1.4,4,1
0,-0.16021,-39.4,0,-0.56609,0,1.4,4,0
0,-0.15051,-39.391,0,-0.54868,0,1.5,4,1
0,-0.15051,-39.391,0,-0.54868,0,1.5,4,0
0,-0.14066,-39.381,0,-0.53041,0,1.6,4,1
0,-0.14066,-39.381,0,-0.53041,0,1.6,4,0
0,-0.13078,-39.371,0,-0.51144,0,1.7,4,1
0,-0.13078,-39.371,0,-0.51144,0,1.7,4,0
0,-0.12105,-39.361,0,-0.49204,0,1.8,4,1
0,-0.12105,-39.361,0,-0.49204,0,1.8,4,0
0,-0.11168,-39.352,0,-0.47261,0,1.9,4,1
0,-0.11168,-39.352,0,-0.47261,0,1.9,4,0
0,-0.10287,-39.343,0,-0.45359,0,2,4,1
0,-0.10287,-39.343,0,-0.45359,0,2,4,0
0,-0.094701,-39.335,0,-0.43522,0,2.1,4,1
0,-0.094701,-39.335,0,-0.43522,0,2.1,4,0
0,-0.087183,-39.327,0,-0.4176,0,2.2,4,1
0,-0.087183,-39.327,0,-0.4176,0,2.2,4,0
0,-0.080276,-39.32,0,-0.40072,0,2.3,4,1
0,-0.080276,-39.32,0,-0.40072,0,2.3,4,0
0,-0.073932,-39.314,0,-0.38457,0,2.4,4,1
0,-0.073932,-39.314,0,-0.38457,0,2.4,4,0
0,-0.068104,-39.308,0,-0.36911,0,2.5,4,1
0,-0.068104,-39.308,0,-0.36911,0,2.5,4,0
0,-0.06275,-39.303,0,-0.35432,0,2.6,4,1
0,-0.06275,-39.303,0,-0.35432,0,2.6,4,0
0,-0.057834,-39.298,0,-0.34016,0,2.7,4,1
0,-0.057834,-39.298,0,-0.34016,0,2.7,4,0
0,-0.053328,-39.293,0,-0.32665,0,2.8,4,1
0,-0.053328,-39.293,0,-0.32665,0,2.8,4,0
0,-0.049212,-39.289,0,-0.3138,0,2.9,4,1
0,-0.049212,-39.289,0,-0.3138,0,2.9,4,0
0,-0.045469,-39.285,0,-0.30165,0,3,4,1
0,-0.045469,-39.285,0,-0.30165,0,3,4,0
0,-0.042079,-39.282,0,-0.29019,0,3.1,4,1
0,-0.042079,-39.282,0,-0.29019,0,3.1,4,0
0,-0.039027,-39.279,0,-0.27948,0,3.2,4,1
0,-0.039027,-39.279,0,-0.27948,0,3.2,4,0
0,-0.036303,-39.276,0,-0.26957,0,3.3,4,1
0,-0.036303,-39.276,0,-0.26957,0,3.3,4,0
0,-0.033896,-39.274,0,-0.26049,0,3.4,4,1
0,-0.033896,-39.274,0,-0.26049,0,3.4,4,0
0,-0.031791,-39.272,0,-0.25228,0,3.5,4,1
0,-0.031791,-39.272,0,-0.25228,0,3.5,4,0
0,-0.029974,-39.27,0,-0.24498,0,3.6,4,1
0,-0.029974,-39.27,0,-0.24498,0,3.6,4,0
0,-0.028426,-39.268,0,-0.23858,0,3.7,4,1
0,-0.028426,-39.268,0,-0.23858,0,3.7,4,0
0,-0.027197,-39.267,0,-0.23337,0,3.8,4,1
0,-0.027197,-39.267,0,-0.23337,0,3.8,4,0
0,-0.026077,-39.266,0,-0.22852,0,3.9,4,1
0,-0.026077,-39.266,0,-0.22852,0,3.9,4,0
0,-0.025477,-39.265,0,-0.22589,0,4,4,1
0,-0.025477,-39.265,0,-0.22589,0,4,4,0
