"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,7513,7022.5,0,0,0,0,0,0
1,7513,7022.5,0,0,0,0,0,1
1,7487.9,6506.9,0,0,0,0,0.1,1
1,7487.9,6506.9,0,0,0,0,0.1,0
1,7420.6,5458.6,0,0,0,0,0.2,1
1,7420.6,5458.6,0,0,0,0,0.2,0
1,7331.6,4388.6,0,0,0,0,0.3,1
1,7331.6,4388.6,0,0,0,0,0.3,0
1,7242.7,3318.7,0,0,0,0,0.4,1
1,7242.7,3318.7,0,0,0,0,0.4,0
1,7179.2,2274.2,0,0,0,0,0.5,1
1,7179.2,2274.2,0,0,0,0,0.5,0
0.99994,7198,1312.4,0,0,0,0,0.6,1
0.99994,7198,1312.4,0,0,0,0,0.6,0
0.80755,6033.6,581,0,0,0,0,0.7,1
0.80755,6033.6,581,0,0,0,0,0.7,0
0.30762,2417.5,148.6,0,0,0,0,0.8,1
0.30762,2417.5,148.6,0,0,0,0,0.8,0
2.2277e-17,6.0361,-2.7929,0,0,0,0,0.9,1
2.2277e-17,6.0361,-2.7929,0,0,0,0,0.9,0
2.2699e-17,5.8597,-3.9503,0,0,0,0,1,1
2.2699e-17,5.8597,-3.9503,0,0,0,0,1,0
4.4197e-17,5.542,-5.249,0,0,0,0,1.1,1
4.4197e-17,5.542,-5.249,0,0,0,0,1.1,0
1.0594e-16,5.2044,-6.5676,0,0,0,0,1.2,1
1.0594e-16,5.2044,-6.5676,0,0,0,0,1.2,0
1.7065e-16,4.8742,-7.8788,0,0,0,0,1.3,1
1.7065e-16,4.8742,-7.8788,0,0,0,0,1.3,0
1.9795e-16,4.5327,-9.2013,0,0,0,0,1.4,1
1.9795e-16,4.5327,-9.2013,0,0,0,0,1.4,0
1.6457e-16,4.1978,-10.517,0,0,0,0,1.5,1
1.6457e-16,4.1978,-10.517,0,0,0,0,1.5,0
9.2722e-17,3.8846,-11.811,0,0,0,0,1.6,1
9.2722e-17,3.8846,-11.811,0,0,0,0,1.6,0
4.3954e-17,3.5949,-13.082,0,0,0,0,1.7,1
4.3954e-17,3.5949,-13.082,0,0,0,0,1.7,0
2.358e-17,3.3271,-14.331,0,0,0,0,1.8,1
2.358e-17,3.3271,-14.331,0,0,0,0,1.8,0
1.2968e-17,3.0791,-15.56,0,0,0,0,1.9,1
1.2968e-17,3.0791,-15.56,0,0,0,0,1.9,0
5.839e-18,2.8481,-16.772,0,0,0,0,2,1
5.839e-18,2.8481,-16.772,0,0,0,0,2,0
1.5635e-18,2.6314,-17.97,0,0,0,0,2.1,1
1.5635e-18,2.6314,-17.97,0,0,0,0,2.1,0
1.7541e-19,2.4269,-19.155,0,0,0,0,2.2,1
1.7541e-19,2.4269,-19.155,0,0,0,0,2.2,0
2.8703e-29,2.2325,-20.33,0,0,0,0,2.3,1
2.8703e-29,2.2325,-20.33,0,0,0,0,2.3,0
1.5579e-30,2.0467,-21.497,0,0,0,0,2.4,1
1.5579e-30,2.0467,-21.497,0,0,0,0,2.4,0
2.7676e-32,1.868,-22.657,0,0,0,0,2.5,1
2.7676e-32,1.868,-22.657,0,0,0,0,2.5,0
5.4899e-36,1.6954,-23.811,0,0,0,0,2.6,1
5.4899e-36,1.6954,-23.811,0,0,0,0,2.6,0
1.7507e-40,1.5278,-24.959,0,0,0,0,2.7,1
1.7507e-40,1.5278,-24.959,0,0,0,0,2.7,0
1.2612e-44,1.3644,-26.104,0,0,0,0,2.8,1
1.2612e-44,1.3644,-26.104,0,0,0,0,2.8,0
0,1.2045,-27.245,0,0,0,0,2.9,1
0,1.2045,-27.245,0,0,0,0,2.9,0
0,1.0474,-28.383,0,0,0,0,3,1
0,1.0474,-28.383,0,0,0,0,3,0
0,0.89265,-29.518,0,0,0,0,3.1,1
0,0.89265,-29.518,0,0,0,0,3.1,0
0,0.73951,-30.652,0,0,0,0,3.2,1
0,0.73951,-30.652,0,0,0,0,3.2,0
0,0.58762,-31.785,0,0,0,0,3.3,1
0,0.58762,-31.785,0,0,0,0,3.3,0
0,0.43668,-32.917,0,0,0,0,3.4,1
0,0.43668,-32.917,0,0,0,0,3.4,0
0,0.2861,-34.049,0,0,0,0,3.5,1
0,0.2861,-34.049,0,0,0,0,3.5,0
0,0.13518,-35.181,0,0,0,0,3.6,1
0,0.13518,-35.181,0,0,0,0,3.6,0
0,-0.015779,-36.313,0,0,0,0,3.7,1
0,-0.015779,-36.313,0,0,0,0,3.7,0
0,-0.167,-37.445,0,0,0,0,3.8,1
0,-0.167,-37.445,0,0,0,0,3.8,0
0,-0.32396,-38.583,0,0,0,0,3.9,1
0,-0.32396,-38.583,0,0,0,0,3.9,0
0,-0.40505,-39.155,0,0,0,0,4,1
0,-0.40505,-39.155,0,0,0,0,4,0
