"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.99994,2455.9,1965.5,0,0,0,0,0,0
0.99994,2455.9,1965.5,0,0,0,0,0,1
0.99981,2458.8,1478.1,0,0,0,0,0.1,1
0.99981,2458.8,1478.1,0,0,0,0,0.1,0
0.78044,2056.8,632.58,0,0,0,0,0.2,1
0.78044,2056.8,632.58,0,0,0,0,0.2,0
0.2806,826.93,136.5,0,0,0,0,0.3,1
0.2806,826.93,136.5,0,0,0,0,0.3,0
3.1937e-13,1.9235,-2.0005,0,0,0,0,0.4,1
3.1937e-13,1.9235,-2.0005,0,0,0,0,0.4,0
2.5935e-14,1.8973,-3.0077,0,0,0,0,0.5,1
2.5935e-14,1.8973,-3.0077,0,0,0,0,0.5,0
3.099e-15,1.8046,-4.0814,0,0,0,0,0.6,1
3.099e-15,1.8046,-4.0814,0,0,0,0,0.6,0
1.6684e-15,1.6806,-5.1864,0,0,0,0,0.7,1
1.6684e-15,1.6806,-5.1864,0,0,0,0,0.7,0
3.6211e-16,1.6037,-6.2443,0,0,0,0,0.8,1
3.6211e-16,1.6037,-6.2443,0,0,0,0,0.8,0
3.4842e-16,1.5275,-7.3015,0,0,0,0,0.9,1
3.4842e-16,1.5275,-7.3015,0,0,0,0,0.9,0
2.7391e-16,1.4528,-8.3572,0,0,0,0,1,1
2.7391e-16,1.4528,-8.3572,0,0,0,0,1,0
1.502e-16,1.3805,-9.4105,0,0,0,0,1.1,1
1.502e-16,1.3805,-9.4105,0,0,0,0,1.1,0
5.7936e-17,1.3092,-10.463,0,0,0,0,1.2,1
5.7936e-17,1.3092,-10.463,0,0,0,0,1.2,0
1.8937e-17,1.2388,-11.514,0,0,0,0,1.3,1
1.8937e-17,1.2388,-11.514,0,0,0,0,1.3,0
6.1004e-18,1.169,-12.565,0,0,0,0,1.4,1
6.1004e-18,1.169,-12.565,0,0,0,0,1.4,0
1.9503e-18,1.0999,-13.615,0,0,0,0,1.5,1
1.9503e-18,1.0999,-13.615,0,0,0,0,1.5,0
5.7194e-19,1.0314,-14.665,0,0,0,0,1.6,1
5.7194e-19,1.0314,-14.665,0,0,0,0,1.6,0
1.3668e-19,0.9638,-15.713,0,0,0,0,1.7,1
1.3668e-19,0.9638,-15.713,0,0,0,0,1.7,0
2.3556e-20,0.8972,-16.761,0,0,0,0,1.8,1
2.3556e-20,0.8972,-16.761,0,0,0,0,1.8,0
2.0203e-21,0.83175,-17.807,0,0,0,0,1.9,1
2.0203e-21,0.83175,-17.807,0,0,0,0,1.9,0
-7.737e-22,0.7676,-18.852,0,0,0,0,2,1
-7.737e-22,0.7676,-18.852,0,0,0,0,2,0
-9.6123e-22,0.70489,-19.896,0,0,0,0,2.1,1
-9.6123e-22,0.70489,-19.896,0,0,0,0,2.1,0
-6.0161e-22,0.64372,-20.938,0,0,0,0,2.2,1
-6.0161e-22,0.64372,-20.938,0,0,0,0,2.2,0
-2.2706e-22,0.58418,-21.979,0,0,0,0,2.3,1
-2.2706e-22,0.58418,-21.979,0,0,0,0,2.3,0
-5.4046e-23,0.5263,-23.018,0,0,0,0,2.4,1
-5.4046e-23,0.5263,-23.018,0,0,0,0,2.4,0
-9.5064e-24,0.47012,-24.055,0,0,0,0,2.5,1
-9.5064e-24,0.47012,-24.055,0,0,0,0,2.5,0
-1.0102e-24,0.41562,-25.09,0,0,0,0,2.6,1
-1.0102e-24,0.41562,-25.09,0,0,0,0,2.6,0
-4.2662e-26,0.36279,-26.124,0,0,0,0,2.7,1
-4.2662e-26,0.36279,-26.124,0,0,0,0,2.7,0
-7.793e-29,0.3116,-27.156,0,0,0,0,2.8,1
-7.793e-29,0.3116,-27.156,0,0,0,0,2.8,0
-3.1516e-31,0.26197,-28.187,0,0,0,0,2.9,1
-3.1516e-31,0.26197,-28.187,0,0,0,0,2.9,0
-2.2192e-33,0.21386,-29.216,0,0,0,0,3,1
-2.2192e-33,0.21386,-29.216,0,0,0,0,3,0
-7.5255e-36,0.16721,-30.244,0,0,0,0,3.1,1
-7.5255e-36,0.16721,-30.244,0,0,0,0,3.1,0
-1.0718e-38,0.12195,-31.27,0,0,0,0,3.2,1
-1.0718e-38,0.12195,-31.27,0,0,0,0,3.2,0
-3.6532e-42,0.077885,-32.295,0,0,0,0,3.3,1
-3.6532e-42,0.077885,-32.295,0,0,0,0,3.3,0
-0,0.034879,-33.319,0,0,0,0,3.4,1
-0,0.034879,-33.319,0,0,0,0,3.4,0
-0,-0.0070401,-34.342,0,0,0,0,3.5,1
-0,-0.0070401,-34.342,0,0,0,0,3.5,0
-0,-0.047962,-35.364,0,0,0,0,3.6,1
-0,-0.047962,-35.364,0,0,0,0,3.6,0
-0,-0.088265,-36.385,0,0,0,0,3.7,1
-0,-0.088265,-36.385,0,0,0,0,3.7,0
-0,-0.12814,-37.406,0,0,0,0,3.8,1
-0,-0.12814,-37.406,0,0,0,0,3.8,0
-0,-0.1683,-38.427,0,0,0,0,3.9,1
-0,-0.1683,-38.427,0,0,0,0,3.9,0
-0,-0.18863,-38.938,0,0,0,0,4,1
-0,-0.18863,-38.938,0,0,0,0,4,0
