"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.98988,1688.4,1445.7,0,0,0,0,0,0
0.98991,1696.7,1696.7,0,0,0,0.1,0,0
0.98993,1722.7,1722.7,0,0,0,0.2,0,0
0.98993,1760.2,1760.2,0,0,0,0.3,0,0
0.98991,1798.2,1798.2,0,0,0,0.4,0,0
0.98979,1830.3,1830.3,0,0,0,0.5,0,0
0.98957,1854.5,1854.5,0,0,0,0.6,0,0
0.98926,1872.7,1872.7,0,0,0,0.7,0,0
0.9889,1886.9,1886.9,0,0,0,0.8,0,0
0.98852,1898.2,1898.2,0,0,0,0.9,0,0
0.98815,1907.1,1907.1,0,0,0,1,0,0
0.98781,1914.2,1914.2,0,0,0,1.1,0,0
0.98751,1920.3,1920.3,0,0,0,1.2,0,0
0.98727,1925.4,1925.4,0,0,0,1.3,0,0
0.98708,1929.4,1929.4,0,0,0,1.4,0,0
0.98694,1931.8,1931.8,0,0,0,1.5,0,0
0.98684,1931.9,1931.9,0,0,0,1.6,0,0
0.98678,1929.4,1929.4,0,0,0,1.7,0,0
0.98672,1924.3,1924.3,0,0,0,1.8,0,0
0.98668,1916.4,1916.4,0,0,0,1.9,0,0
0.98663,1905.8,1905.8,0,0,0,2,0,0
0.98658,1893.6,1893.6,0,0,0,2.1,0,0
0.98652,1881.1,1881.1,0,0,0,2.2,0,0
0.98647,1869.8,1869.8,0,0,0,2.3,0,0
0.98643,1860.2,1860.2,0,0,0,2.4,0,0
0.98639,1852.1,1852.1,0,0,0,2.5,0,0
0.98635,1844.7,1844.7,0,0,0,2.6,0,0
0.98632,1837.2,1837.2,0,0,0,2.7,0,0
0.98627,1829.1,1829.1,0,0,0,2.8,0,0
0.98622,1820,1820,0,0,0,2.9,0,0
0.98616,1810,1810,0,0,0,3,0,0
0.98608,1799.1,1799.1,0,0,0,3.1,0,0
0.98599,1788,1788,0,0,0,3.2,0,0
0.98589,1777,1777,0,0,0,3.3,0,0
0.98578,1766.6,1766.6,0,0,0,3.4,0,0
0.98566,1756.6,1756.6,0,0,0,3.5,0,0
0.98553,1746.5,1746.5,0,0,0,3.6,0,0
0.98539,1736.9,1736.9,0,0,0,3.7,0,0
0.98525,1725.4,1725.4,0,0,0,3.8,0,0
0.98509,1722.9,1722.9,0,0,0,3.9,0,0
0.98501,1727.1,1485.5,1.3037,-0.014213,0,4,0,0
0.8484,1539.4,776.27,0,0,0,0,0.1,0
0.84995,1546.4,781.06,0.083457,-0.032462,0,0.1,0.1,0
0.85897,1582.3,803.64,0.15256,-0.025545,0,0.2,0.1,0
0.87582,1645.8,842.38,0.20556,-0.027533,0,0.3,0.1,0
0.89227,1707.8,880.23,0.26547,-0.044038,0,0.4,0.1,0
0.90289,1751.7,908.42,0.33512,-0.065871,0,0.5,0.1,0
0.90781,1777,926.41,0.41412,-0.08657,0,0.6,0.1,0
0.90918,1790.5,937.79,0.50031,-0.10208,-3.3144e-22,0.7,0.1,0
0.9092,1799.3,946.34,0.58816,-0.11031,-8.4756e-22,0.8,0.1,0
0.90938,1807.2,953.8,0.67214,-0.11229,-5.1613e-22,0.9,0.1,0
0.91016,1815.5,960.71,0.74993,-0.10993,0,1,0.1,0
0.91207,1825,967.3,0.82239,-0.10501,5.7022e-22,1.1,0.1,0
0.91513,1836,973.61,0.89125,-0.098592,1.0629e-21,1.2,0.1,0
0.91882,1847.2,979.26,0.95782,-0.09157,4.9265e-22,1.3,0.1,0
0.92244,1857.1,983.76,1.023,-0.084962,0,1.4,0.1,0
0.92539,1864.4,986.66,1.0878,-0.079547,0,1.5,0.1,0
0.9267,1867.1,987.38,1.153,-0.075506,0,1.6,0.1,0
0.92651,1865.2,985.71,1.2191,-0.072901,0,1.7,0.1,0
0.92554,1859.6,981.6,1.2865,-0.071575,0,1.8,0.1,0
0.92366,1850,974.72,1.3553,-0.07075,0,1.9,0.1,0
0.92105,1836.8,965.27,1.4245,-0.069538,0,2,0.1,0
0.91811,1821.4,954.19,1.493,-0.067479,3.0895e-22,2.1,0.1,0
0.91529,1806,942.94,1.5598,-0.06472,6.2438e-22,2.2,0.1,0
0.91292,1792.5,932.87,1.6241,-0.061807,3.1544e-22,2.3,0.1,0
0.91106,1781.5,924.56,1.686,-0.059307,0,2.4,0.1,0
0.9095,1772.4,917.74,1.7461,-0.057564,0,2.5,0.1,0
0.90795,1764,911.61,1.8052,-0.056697,0,2.6,0.1,0
0.90607,1755.1,905.43,1.8642,-0.05664,-3.4826e-22,2.7,0.1,0
0.90363,1744.7,898.68,1.9237,-0.057162,-8.7733e-22,2.8,0.1,0
0.90052,1732.6,891.08,1.9839,-0.057943,-7.2534e-22,2.9,0.1,0
0.89682,1718.7,882.6,2.045,-0.058669,-1.9626e-22,3,0.1,0
0.89275,1703.6,873.47,2.1067,-0.059105,0,3.1,0.1,0
0.88865,1688.3,864.1,2.1686,-0.059159,0,3.2,0.1,0
0.8848,1673.5,854.95,2.2305,-0.058866,0,3.3,0.1,0
0.88133,1659.8,846.31,2.2922,-0.058347,0,3.4,0.1,0
0.87816,1647.1,838.18,2.3538,-0.05771,0,3.5,0.1,0
0.87493,1634.4,830.14,2.415,-0.057091,0,3.6,0.1,0
0.87174,1622.1,822.53,2.4775,-0.056283,0,3.7,0.1,0
0.86758,1607,813.47,2.5361,-0.056367,0,3.8,0.1,0
0.86125,1591.9,807.57,2.6104,-0.052654,0,3.9,0.1,0
0.85757,1586.2,807.21,2.6581,-0.048327,0,4,0.1,0
0.35346,697.96,176.41,0,0,0,0,0.2,0
0.355,700.84,177.02,-0.087867,-0.089287,1.4367e-20,0.1,0.2,0
0.36895,737.12,187.96,-0.10607,-0.095971,4.0375e-21,0.2,0.2,0
0.39797,816.8,213.04,0.028219,-0.12344,2.0539e-21,0.3,0.2,0
0.42626,895.06,238.12,0.13348,-0.13503,0,0.4,0.2,0
0.44351,942.49,253.75,0.23057,-0.15345,0,0.5,0.2,0
0.45076,962.3,260.73,0.31029,-0.17182,0,0.6,0.2,0
0.45322,969.51,263.41,0.3801,-0.17979,-7.0824e-22,0.7,0.2,0
0.45489,975.51,265.5,0.44035,-0.17545,-1.476e-21,0.8,0.2,0
0.45697,982.79,268.05,0.48901,-0.16483,-7.678e-22,0.9,0.2,0
0.45969,991.81,271.35,0.5312,-0.15327,0,1,0.2,0
0.46339,1002.6,275.15,0.5746,-0.14475,3.2851e-22,1.1,0.2,0
0.46805,1014.9,279.11,0.62505,-0.13936,6.1475e-22,1.2,0.2,0
0.47301,1026.9,282.71,0.68298,-0.13603,2.8624e-22,1.3,0.2,0
0.4775,1037.1,285.57,0.7456,-0.13424,0,1.4,0.2,0
0.48099,1044.6,287.52,0.80863,-0.134,0,1.5,0.2,0
0.48252,1047.8,288.29,0.86828,-0.13498,0,1.6,0.2,0
0.48204,1046.3,287.75,0.92358,-0.13711,0,1.7,0.2,0
