"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.028497,1383.6,1369.1,0,0,0,0,0,0
0.028497,1383.6,1369.1,0,0,0,0,0,1
0.028497,1198.9,1170,0,0,0,0,0.1,1
0.028497,1198.9,1170,0,0,0,0,0.1,0
0.019841,919.73,883.12,0,0,0,0,0.2,1
0.019841,919.73,883.12,0,0,0,0,0.2,0
0.0089454,746.13,717.99,0,0,0,0,0.3,1
0.0089454,746.13,717.99,0,0,0,0,0.3,0
0.0060993,585.6,558.06,0,0,0,0,0.4,1
0.0060993,585.6,558.06,0,0,0,0,0.4,0
0.0052913,454.9,424.16,0,0,0,0,0.5,1
0.0052913,454.9,424.16,0,0,0,0,0.5,0
0.0041066,378.27,348.72,0,0,0,0,0.6,1
0.0041066,378.27,348.72,0,0,0,0,0.6,0
0.0046841,358.72,318.96,0,0,0,0,0.7,1
0.0046841,358.72,318.96,0,0,0,0,0.7,0
0.010265,402.14,311.84,0,0,0,0,0.8,1
0.010265,402.14,311.84,0,0,0,0,0.8,0
0.014354,443.06,307.59,0,0,0,0,0.9,1
0.014354,443.06,307.59,0,0,0,0,0.9,0
0.014435,454.68,303.4,0,0,0,0,1,1
0.014435,454.68,303.4,0,0,0,0,1,0
0.014453,471.08,304.49,0,0,0,0,1.1,1
0.014453,471.08,304.49,0,0,0,0,1.1,0
0.014442,496.25,314.64,0,0,0,0,1.2,1
0.014442,496.25,314.64,0,0,0,0,1.2,0
0.01438,529.12,333.18,0,0,0,0,1.3,1
0.01438,529.12,333.18,0,0,0,0,1.3,0
0.014309,565.42,355.37,0,0,0,0,1.4,1
0.014309,565.42,355.37,0,0,0,0,1.4,0
0.01421,602.51,378.94,0,0,0,0,1.5,1
0.01421,602.51,378.94,0,0,0,0,1.5,0
0.011526,594.1,398.95,0,0,0,0,1.6,1
0.011526,594.1,398.95,0,0,0,0,1.6,0
0.0082959,566.1,411.51,0,0,0,0,1.7,1
0.0082959,566.1,411.51,0,0,0,0,1.7,0
0.008931,596.38,420.56,0,0,0,0,1.8,1
0.008931,596.38,420.56,0,0,0,0,1.8,0
0.010295,634.07,423.68,0,0,0,0,1.9,1
0.010295,634.07,423.68,0,0,0,0,1.9,0
0.010422,639.1,415.2,0,0,0,0,2,1
0.010422,639.1,415.2,0,0,0,0,2,0
0.010451,628.12,392.43,0,0,0,0,2.1,1
0.010451,628.12,392.43,0,0,0,0,2.1,0
0.010466,596.14,348.9,0,0,0,0,2.2,1
0.010466,596.14,348.9,0,0,0,0,2.2,0
0.010469,533.54,274.99,0,0,0,0,2.3,1
0.010469,533.54,274.99,0,0,0,0,2.3,0
0.0092574,394.01,153.32,0,0,0,0,2.4,1
0.0092574,394.01,153.32,0,0,0,0,2.4,0
0.0044178,126.32,-4.6635,0,0,0,0,2.5,1
0.0044178,126.32,-4.6635,0,0,0,0,2.5,0
0.00040159,-102.99,-138.54,0,0,0,0,2.6,1
0.00040159,-102.99,-138.54,0,0,0,0,2.6,0
3.5099e-05,-203.69,-231.12,0,0,0,0,2.7,1
3.5099e-05,-203.69,-231.12,0,0,0,0,2.7,0
0.0065379,-155.88,-365.93,0,0,0,0,2.8,1
0.0065379,-155.88,-365.93,0,0,0,0,2.8,0
0.019802,35.655,-558.91,0,0,0,0,2.9,1
0.019802,35.655,-558.91,0,0,0,0,2.9,0
0.026962,195.74,-626.57,0,0,0,0,3,1
0.026962,195.74,-626.57,0,0,0,0,3,0
0.027458,336.39,-528.27,0,0,0,0,3.1,1
0.027458,336.39,-528.27,0,0,0,0,3.1,0
0.027597,490.79,-406.08,0,0,0,0,3.2,1
0.027597,490.79,-406.08,0,0,0,0,3.2,0
0.027617,630.76,-294.77,0,0,0,0,3.3,1
0.027617,630.76,-294.77,0,0,0,0,3.3,0
0.027119,762.29,-174.43,0,0,0,0,3.4,1
0.027119,762.29,-174.43,0,0,0,0,3.4,0
0.027287,927.95,-42.683,0,0,0,0,3.5,1
0.027287,927.95,-42.683,0,0,0,0,3.5,0
0.028096,1107.1,80.463,0,0,0,0,3.6,1
0.028096,1107.1,80.463,0,0,0,0,3.6,0
0.028259,1224.6,163.61,0,0,0,0,3.7,1
0.028259,1224.6,163.61,0,0,0,0,3.7,0
0.028285,1203.2,112.62,0,0,0,0,3.8,1
0.028285,1203.2,112.62,0,0,0,0,3.8,0
0.02829,729.56,-389.95,0,0,0,0,3.9,1
0.02829,729.56,-389.95,0,0,0,0,3.9,0
0.02829,319.9,-813.96,0,0,0,0,4,1
0.02829,319.9,-813.96,0,0,0,0,4,0
