"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,-8304.9,-8795.4,-5.9141,0,0,4,0,0
1,-8193.2,-9174.2,-5.9141,0,0,4,0.1,0
1,-8193.2,-9174.2,-5.9141,0,0,4,0.1,1
1,-8304.9,-8795.4,-5.9141,0,0,4,0,1
1,-7854.9,-9816.9,-5.901,0,0,4,0.2,0
1,-7854.9,-9816.9,-5.901,0,0,4,0.2,1
1,-7280.5,-10224,-5.8879,0,0,4,0.3,0
1,-7280.5,-10224,-5.8879,0,0,4,0.3,1
1,-6455.6,-10380,-5.8873,0,0,4,0.4,0
1,-6455.6,-10380,-5.8873,0,0,4,0.4,1
1,-5359.6,-10265,-5.8862,0,0,4,0.5,0
1,-5359.6,-10265,-5.8862,0,0,4,0.5,1
1,-3962.4,-9848.4,-5.8854,0,0,4,0.6,0
1,-3962.4,-9848.4,-5.8854,0,0,4,0.6,1
1,-2218,-9085,-5.8847,0,0,4,0.7,0
1,-2218,-9085,-5.8847,0,0,4,0.7,1
1,-57.029,-7905,-5.8841,0,0,4,0.8,0
1,-57.029,-7905,-5.8841,0,0,4,0.8,1
1,2641.9,-6187.1,-5.8835,0,0,4,0.9,0
1,2641.9,-6187.1,-5.8835,0,0,4,0.9,1
1,6114.1,-3695.9,-5.8831,0,0,4,1,0
1,6114.1,-3695.9,-5.8831,0,0,4,1,1
0.75853,7025.8,-1043.7,-5.8826,0,0,4,1.1,0
0.75853,7025.8,-1043.7,-5.8826,0,0,4,1.1,1
0.25853,2969.7,44.279,-2.9412,0,0,4,1.2,0
0.25853,2969.7,44.279,-2.9412,0,0,4,1.2,1
0,-25.888,-38.641,0,0,0,4,1.3,0
0,-25.888,-38.641,0,0,0,4,1.3,1
0,-19.104,-32.838,0,0,0,4,1.4,0
0,-19.104,-32.838,0,0,0,4,1.4,1
0,-13.896,-28.611,0,0,0,4,1.5,0
0,-13.896,-28.611,0,0,0,4,1.5,1
0,-9.6915,-25.387,0,0,0,4,1.6,0
0,-9.6915,-25.387,0,0,0,4,1.6,1
0,-6.4192,-23.096,0,0,0,4,1.7,0
0,-6.4192,-23.096,0,0,0,4,1.7,1
0,-3.8101,-21.468,0,0,0,4,1.8,0
0,-3.8101,-21.468,0,0,0,4,1.8,1
0,-1.6778,-20.317,0,0,0,4,1.9,0
0,-1.6778,-20.317,0,0,0,4,1.9,1
0,0.12274,-19.497,0,0,0,4,2,0
0,0.12274,-19.497,0,0,0,4,2,1
0,1.6535,-18.947,0,0,0,4,2.1,0
0,1.6535,-18.947,0,0,0,4,2.1,1
0,2.8959,-18.686,0,0,0,4,2.2,0
0,2.8959,-18.686,0,0,0,4,2.2,1
0,3.7139,-18.849,0,0,0,4,2.3,0
0,3.7139,-18.849,0,0,0,4,2.3,1
0,3.984,-19.56,0,0,0,4,2.4,0
0,3.984,-19.56,0,0,0,4,2.4,1
0,3.8237,-20.701,0,0,0,4,2.5,0
0,3.8237,-20.701,0,0,0,4,2.5,1
0,3.2051,-22.301,0,0,0,4,2.6,0
0,3.2051,-22.301,0,0,0,4,2.6,1
0,1.7572,-24.73,0,0,0,4,2.7,0
0,1.7572,-24.73,0,0,0,4,2.7,1
0,-0.47088,-27.939,0,0,0,4,2.8,0
0,-0.47088,-27.939,0,0,0,4,2.8,1
0,-2.7406,-31.19,0,0,0,4,2.9,0
0,-2.7406,-31.19,0,0,0,4,2.9,1
0,-4.8227,-34.253,0,0,0,4,3,0
0,-4.8227,-34.253,0,0,0,4,3,1
0,-6.9179,-37.329,0,0,0,4,3.1,0
0,-6.9179,-37.329,0,0,0,4,3.1,1
0,-8.6444,-40.036,0,0,0,4,3.2,0
0,-8.6444,-40.036,0,0,0,4,3.2,1
0,-9.9042,-42.277,0,0,0,4,3.3,0
0,-9.9042,-42.277,0,0,0,4,3.3,1
0,-11.016,-44.37,0,0,0,4,3.4,0
0,-11.016,-44.37,0,0,0,4,3.4,1
0,-11.923,-46.258,0,0,0,4,3.5,0
0,-11.923,-46.258,0,0,0,4,3.5,1
0,-12.443,-47.759,0,0,0,4,3.6,0
0,-12.443,-47.759,0,0,0,4,3.6,1
0,-12.405,-48.702,0,0,0,4,3.7,0
0,-12.405,-48.702,0,0,0,4,3.7,1
0,-12.124,-49.402,0,0,0,4,3.8,0
0,-12.124,-49.402,0,0,0,4,3.8,1
0,-11.828,-50.087,0,0,0,4,3.9,0
0,-11.828,-50.087,0,0,0,4,3.9,1
0,-11.625,-50.374,0,0,0,4,4,0
0,-11.625,-50.374,0,0,0,4,4,1
