"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.99867,2049.4,1559.5,3.5141,-0.032523,0,4,0,0
0.9543,1962.3,1047.8,3.5697,-0.096399,0,4,0.1,0
0.9543,1962.3,1047.8,3.5697,-0.096399,0,4,0.1,1
0.99867,2049.4,1559.5,3.5141,-0.032523,0,4,0,1
0.54239,1121.5,236.56,3.7717,-0.21281,1.2834e-22,4,0.2,0
0.54239,1121.5,236.56,3.7717,-0.21281,1.2834e-22,4,0.2,1
0.087422,184.94,-32.188,3.5058,-0.40295,-7.673e-20,4,0.3,0
0.087422,184.94,-32.188,3.5058,-0.40295,-7.673e-20,4,0.3,1
1.8321e-06,2.0562,-1.8756,2.5918,-0.18608,-7.6859e-20,4,0.4,0
1.8321e-06,2.0562,-1.8756,2.5918,-0.18608,-7.6859e-20,4,0.4,1
0.00018734,2.3039,-3.6094,2.1729,0.012065,5.4449e-20,4,0.5,0
0.00018734,2.3039,-3.6094,2.1729,0.012065,5.4449e-20,4,0.5,1
0.00048963,2.8225,-6.0004,2.1694,-0.17423,3.5234e-21,4,0.6,0
0.00048963,2.8225,-6.0004,2.1694,-0.17423,3.5234e-21,4,0.6,1
0.00031003,2.5819,-6.266,1.2005,-0.040165,-5.0925e-20,4,0.7,0
0.00031003,2.5819,-6.266,1.2005,-0.040165,-5.0925e-20,4,0.7,1
6.1804e-06,2.0596,-5.8338,-0.18474,0.31003,0,4,0.8,0
6.1804e-06,2.0596,-5.8338,-0.18474,0.31003,0,4,0.8,1
4.0932e-09,2.052,-6.7771,-0.85663,0.49083,0,4,0.9,0
4.0932e-09,2.052,-6.7771,-0.85663,0.49083,0,4,0.9,1
6.4215e-11,2.052,-7.758,-1.0092,0.41879,0,4,1,0
6.4215e-11,2.052,-7.758,-1.0092,0.41879,0,4,1,1
-6.7406e-13,2.052,-8.739,-0.97367,0.29375,-7.9288e-21,4,1.1,0
-6.7406e-13,2.052,-8.739,-0.97367,0.29375,-7.9288e-21,4,1.1,1
2.0371e-14,2.052,-9.72,-0.99264,0.20227,-1.2782e-20,4,1.2,0
2.0371e-14,2.052,-9.72,-0.99264,0.20227,-1.2782e-20,4,1.2,1
5.769e-15,2.052,-10.701,-1.0714,0.1465,-4.8532e-21,4,1.3,0
5.769e-15,2.052,-10.701,-1.0714,0.1465,-4.8532e-21,4,1.3,1
1.2257e-16,2.052,-11.682,-1.1338,0.10702,0,4,1.4,0
1.2257e-16,2.052,-11.682,-1.1338,0.10702,0,4,1.4,1
3.213e-19,2.052,-12.663,-1.1644,0.078102,0,4,1.5,0
3.213e-19,2.052,-12.663,-1.1644,0.078102,0,4,1.5,1
7.0065e-22,2.052,-13.644,-1.1749,0.05711,0,4,1.6,0
7.0065e-22,2.052,-13.644,-1.1749,0.05711,0,4,1.6,1
1.5969e-24,2.052,-14.625,-1.1733,0.041704,0,4,1.7,0
