"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0,-0.016503,-39.257,0,-0.18166,0,0,4,0
0,-0.016503,-39.257,0,-0.18166,0,0,4,1
0,-0.016415,-39.256,0,-0.18118,0,0.1,4,1
0,-0.016415,-39.256,0,-0.18118,0,0.1,4,0
0,-0.016087,-39.256,0,-0.17935,0,0.2,4,1
0,-0.016087,-39.256,0,-0.17935,0,0.2,4,0
0,-0.015489,-39.255,0,-0.17598,0,0.3,4,1
0,-0.015489,-39.255,0,-0.17598,0,0.3,4,0
0,-0.014657,-39.255,0,-0.17118,0,0.4,4,1
0,-0.014657,-39.255,0,-0.17118,0,0.4,4,0
0,-0.013607,-39.254,0,-0.16491,0,0.5,4,1
0,-0.013607,-39.254,0,-0.16491,0,0.5,4,0
0,-0.012357,-39.252,0,-0.15713,0,0.6,4,1
0,-0.012357,-39.252,0,-0.15713,0,0.6,4,0
0,-0.010933,-39.251,0,-0.14777,0,0.7,4,1
0,-0.010933,-39.251,0,-0.14777,0,0.7,4,0
0,-0.0093692,-39.249,0,-0.13674,0,0.8,4,1
0,-0.0093692,-39.249,0,-0.13674,0,0.8,4,0
0,-0.007708,-39.248,0,-0.12396,0,0.9,4,1
0,-0.007708,-39.248,0,-0.12396,0,0.9,4,0
0,-0.0060046,-39.246,0,-0.10929,0,1,4,1
0,-0.0060046,-39.246,0,-0.10929,0,1,4,0
0,-0.0043293,-39.244,0,-0.092611,0,1.1,4,1
0,-0.0043293,-39.244,0,-0.092611,0,1.1,4,0
0,-0.0027709,-39.243,0,-0.073751,0,1.2,4,1
0,-0.0027709,-39.243,0,-0.073751,0,1.2,4,0
0,-0.0014428,-39.241,0,-0.052509,0,1.3,4,1
0,-0.0014428,-39.241,0,-0.052509,0,1.3,4,0
0,-0.00049025,-39.24,0,-0.028632,0,1.4,4,1
0,-0.00049025,-39.24,0,-0.028632,0,1.4,4,0
0,-6.4149e-05,-39.24,-0.0070862,-0.0017819,-1.2078e-19,1.5,4,1
0,-6.4149e-05,-39.24,-0.0070862,-0.0017819,-1.2078e-19,1.5,4,0
0,0,-39.24,-0.015099,0.028352,-1.8227e-19,1.6,4,1
0,0,-39.24,-0.015099,0.028352,-1.8227e-19,1.6,4,0
0,0,-39.24,-0.017204,0.062119,-6.1491e-20,1.7,4,1
0,0,-39.24,-0.017204,0.062119,-6.1491e-20,1.7,4,0
0,0,-39.24,-0.019898,0.099956,-1.3139e-19,1.8,4,1
0,0,-39.24,-0.019898,0.099956,-1.3139e-19,1.8,4,0
0,0,-39.24,-0.023423,0.14235,-2.6878e-19,1.9,4,1
0,0,-39.24,-0.023423,0.14235,-2.6878e-19,1.9,4,0
0,0,-39.24,-0.028106,0.18985,7.3708e-21,2,4,1
0,0,-39.24,-0.028106,0.18985,7.3708e-21,2,4,0
0,0,-39.24,-0.034388,0.2431,2.9854e-19,2.1,4,1
0,0,-39.24,-0.034388,0.2431,2.9854e-19,2.1,4,0
0,0,-39.24,-0.042932,0.30282,1.5379e-19,2.2,4,1
0,0,-39.24,-0.042932,0.30282,1.5379e-19,2.2,4,0
0,0,-39.24,-0.054646,0.36993,0,2.3,4,1
0,0,-39.24,-0.054646,0.36993,0,2.3,4,0
0,0,-39.24,-0.070822,0.44562,0,2.4,4,1
0,0,-39.24,-0.070822,0.44562,0,2.4,4,0
0,0,-39.24,-0.093357,0.53139,0,2.5,4,1
0,0,-39.24,-0.093357,0.53139,0,2.5,4,0
0,0,-39.24,-0.12515,0.62919,0,2.6,4,1
0,0,-39.24,-0.12515,0.62919,0,2.6,4,0
0,0,-39.24,-0.17079,0.74134,0,2.7,4,1
0,0,-39.24,-0.17079,0.74134,0,2.7,4,0
0,0,-39.24,-0.23765,0.87053,-3.1598e-19,2.8,4,1
0,0,-39.24,-0.23765,0.87053,-3.1598e-19,2.8,4,0
0,0,-39.24,-0.33812,1.0194,-1.0564e-18,2.9,4,1
0,0,-39.24,-0.33812,1.0194,-1.0564e-18,2.9,4,0
0,0,-39.24,-0.49249,1.1892,-1.6263e-18,3,4,1
0,0,-39.24,-0.49249,1.1892,-1.6263e-18,3,4,0
0,0,-39.24,-0.73039,1.3742,-1.9715e-18,3.1,4,1
0,0,-39.24,-0.73039,1.3742,-1.9715e-18,3.1,4,0
0,0,-39.24,-1.0997,1.5512,-1.7409e-18,3.2,4,1
0,0,-39.24,-1.0997,1.5512,-1.7409e-18,3.2,4,0
0,0,-39.24,-1.6407,1.6927,-6.5528e-19,3.3,4,1
0,0,-39.24,-1.6407,1.6927,-6.5528e-19,3.3,4,0
0,0,-39.24,-2.3041,1.7966,0,3.4,4,1
0,0,-39.24,-2.3041,1.7966,0,3.4,4,0
0,0,-39.24,-2.9766,1.8701,0,3.5,4,1
0,0,-39.24,-2.9766,1.8701,0,3.5,4,0
0,0,-39.24,-3.5917,1.899,0,3.6,4,1
0,0,-39.24,-3.5917,1.899,0,3.6,4,0
0,0,-39.24,-4.1468,1.8715,0,3.7,4,1
0,0,-39.24,-4.1468,1.8715,0,3.7,4,0
0,0,-39.24,-4.6569,1.8172,0,3.8,4,1
0,0,-39.24,-4.6569,1.8172,0,3.8,4,0
0,0,-39.24,-5.0725,1.7962,0,3.9,4,1
0,0,-39.24,-5.0725,1.7962,0,3.9,4,0
0,0,-39.24,-5.2428,1.8019,0,4,4,1
0,0,-39.24,-5.2428,1.8019,0,4,4,0
