"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.99982,2317.1,1826.7,0,0,0,0,0,0
0.99982,2317.1,1826.7,0,0,0,0,0,1
0.9954,2313.8,1339.5,0,0,0,0,0.1,1
0.9954,2313.8,1339.5,0,0,0,0,0.1,0
0.69212,1735.1,523.04,0,0,0,0,0.2,1
0.69212,1735.1,523.04,0,0,0,0,0.2,0
0.19663,581.59,96.888,0,0,0,0,0.3,1
0.19663,581.59,96.888,0,0,0,0,0.3,0
3.8793e-13,3.4684,-0.4556,0,0,0,0,0.4,1
3.8793e-13,3.4684,-0.4556,0,0,0,0,0.4,0
2.783e-13,3.4769,-1.4281,0,0,0,0,0.5,1
2.783e-13,3.4769,-1.4281,0,0,0,0,0.5,0
1.9009e-14,3.43,-2.456,0,0,0,0,0.6,1
1.9009e-14,3.43,-2.456,0,0,0,0,0.6,0
4.0379e-15,3.3168,-3.5502,0,0,0,0,0.7,1
4.0379e-15,3.3168,-3.5502,0,0,0,0,0.7,0
2.859e-15,3.2432,-4.6048,0,0,0,0,0.8,1
2.859e-15,3.2432,-4.6048,0,0,0,0,0.8,0
1.6992e-15,3.1691,-5.6599,0,0,0,0,0.9,1
1.6992e-15,3.1691,-5.6599,0,0,0,0,0.9,0
1.0699e-15,3.0947,-6.7153,0,0,0,0,1,1
1.0699e-15,3.0947,-6.7153,0,0,0,0,1,0
5.2244e-16,3.0249,-7.7661,0,0,0,0,1.1,1
5.2244e-16,3.0249,-7.7661,0,0,0,0,1.1,0
2.2825e-16,2.9541,-8.8179,0,0,0,0,1.2,1
2.2825e-16,2.9541,-8.8179,0,0,0,0,1.2,0
8.1478e-17,2.8815,-9.8715,0,0,0,0,1.3,1
8.1478e-17,2.8815,-9.8715,0,0,0,0,1.3,0
2.1893e-17,2.8064,-10.928,0,0,0,0,1.4,1
2.1893e-17,2.8064,-10.928,0,0,0,0,1.4,0
5.198e-18,2.7287,-11.986,0,0,0,0,1.5,1
5.198e-18,2.7287,-11.986,0,0,0,0,1.5,0
1.3027e-18,2.6483,-13.048,0,0,0,0,1.6,1
1.3027e-18,2.6483,-13.048,0,0,0,0,1.6,0
3.6308e-19,2.5649,-14.112,0,0,0,0,1.7,1
3.6308e-19,2.5649,-14.112,0,0,0,0,1.7,0
1.0445e-19,2.4788,-15.179,0,0,0,0,1.8,1
1.0445e-19,2.4788,-15.179,0,0,0,0,1.8,0
2.7819e-20,2.3898,-16.249,0,0,0,0,1.9,1
2.7819e-20,2.3898,-16.249,0,0,0,0,1.9,0
5.2609e-21,2.2986,-17.321,0,0,0,0,2,1
5.2609e-21,2.2986,-17.321,0,0,0,0,2,0
3.5187e-22,2.2048,-18.396,0,0,0,0,2.1,1
3.5187e-22,2.2048,-18.396,0,0,0,0,2.1,0
9.2493e-24,2.1078,-19.474,0,0,0,0,2.2,1
9.2493e-24,2.1078,-19.474,0,0,0,0,2.2,0
1.3616e-27,2.0083,-20.555,0,0,0,0,2.3,1
1.3616e-27,2.0083,-20.555,0,0,0,0,2.3,0
-1.5776e-30,1.9064,-21.638,0,0,0,0,2.4,1
-1.5776e-30,1.9064,-21.638,0,0,0,0,2.4,0
-2.2814e-30,1.8019,-22.723,0,0,0,0,2.5,1
-2.2814e-30,1.8019,-22.723,0,0,0,0,2.5,0
-2.9647e-31,1.6951,-23.811,0,0,0,0,2.6,1
-2.9647e-31,1.6951,-23.811,0,0,0,0,2.6,0
-9.1628e-33,1.5858,-24.901,0,0,0,0,2.7,1
-9.1628e-33,1.5858,-24.901,0,0,0,0,2.7,0
-2.0141e-34,1.4743,-25.994,0,0,0,0,2.8,1
-2.0141e-34,1.4743,-25.994,0,0,0,0,2.8,0
-3.8442e-36,1.3605,-27.089,0,0,0,0,2.9,1
-3.8442e-36,1.3605,-27.089,0,0,0,0,2.9,0
-6.8717e-38,1.2445,-28.185,0,0,0,0,3,1
-6.8717e-38,1.2445,-28.185,0,0,0,0,3,0
-1.1902e-39,1.1265,-29.284,0,0,0,0,3.1,1
-1.1902e-39,1.1265,-29.284,0,0,0,0,3.1,0
-2.0305e-41,1.0066,-30.385,0,0,0,0,3.2,1
-2.0305e-41,1.0066,-30.385,0,0,0,0,3.2,0
-3.4332e-43,0.88495,-31.488,0,0,0,0,3.3,1
-3.4332e-43,0.88495,-31.488,0,0,0,0,3.3,0
-5.6052e-45,0.7617,-32.592,0,0,0,0,3.4,1
-5.6052e-45,0.7617,-32.592,0,0,0,0,3.4,0
-0,0.63702,-33.698,0,0,0,0,3.5,1
-0,0.63702,-33.698,0,0,0,0,3.5,0
-0,0.5111,-34.805,0,0,0,0,3.6,1
-0,0.5111,-34.805,0,0,0,0,3.6,0
-0,0.38415,-35.913,0,0,0,0,3.7,1
-0,0.38415,-35.913,0,0,0,0,3.7,0
-0,0.25647,-37.022,0,0,0,0,3.8,1
-0,0.25647,-37.022,0,0,0,0,3.8,0
-0,0.12835,-38.131,0,0,0,0,3.9,1
-0,0.12835,-38.131,0,0,0,0,3.9,0
-0,0.064225,-38.685,0,0,0,0,4,1
-0,0.064225,-38.685,0,0,0,0,4,0
