"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.0015829,1,0,0.21943,0.12212,0.14834,-0.0080917,1.5036e-25,1.2147,-0.066259,1.2312e-24,4,0,0
30,0.001609,1,0,0.21864,0.12455,0.15497,0,0,1.2441,0,0,4.1,0,0
30,0.0016603,1,0,0.22096,0.12576,0.16017,0,0,1.2736,0,0,4.2,0,0
30,0.0017087,1,0,0.22519,0.12634,0.16499,0,0,1.306,0,0,4.3,0,0
30,0.0017533,1,0,0.2308,0.12641,0.16934,0,0,1.3396,0,0,4.4,0,0
30,0.0017943,1,0,0.23737,0.12613,0.17326,0,0,1.3737,0,0,4.5,0,0
30,0.0018329,1,0,0.2446,0.12563,0.17688,0,0,1.408,0,0,4.6,0,0
30,0.0018697,1,0,0.25223,0.125,0.18029,0,0,1.4423,0,0,4.7,0,0
30,0.0019052,1,0,0.26011,0.12432,0.18354,0,0,1.4765,0,0,4.8,0,0
30,0.0019394,1,0,0.26812,0.1236,0.18666,0,0,1.5102,0,0,4.9,0,0
30,0.0019718,1,0,0.27619,0.12286,0.1896,0,0,1.5432,0,0,5,0,0
30,0.0020023,1,0,0.28428,0.1221,0.19233,0,0,1.5753,0,0,5.1,0,0
30,0.0020303,1,0,0.29237,0.1213,0.19483,0,0,1.6061,0,0,5.2,0,0
30,0.0020556,1,0,0.30044,0.12048,0.19704,0,0,1.6356,0,0,5.3,0,0
30,0.0020779,1,0,0.3085,0.11961,0.19897,0,0,1.6635,0,0,5.4,0,0
30,0.0020972,1,0,0.31655,0.11871,0.20059,0,0,1.6898,0,0,5.5,0,0
30,0.0021135,1,0,0.32458,0.11777,0.20189,0,0,1.7144,0,0,5.6,0,0
30,0.0021267,1,0,0.33262,0.11678,0.2029,0,0,1.7374,0,0,5.7,0,0
30,0.0021371,1,0,0.34071,0.11576,0.20361,0,0,1.7589,0,0,5.8,0,0
30,0.0021447,1,0,0.34888,0.11469,0.20403,0,0,1.7791,0,0,5.9,0,0
30,0.0021496,1,0,0.35722,0.11357,0.20419,0,0,1.798,0,0,6,0,0
30,0.0021521,1,0,0.36581,0.11239,0.20408,0,0,1.8158,0,0,6.1,0,0
30,0.0021521,1,0,0.37478,0.11115,0.20372,0,0,1.8329,0,0,6.2,0,0
30,0.0021495,1,0,0.38428,0.10981,0.20308,0,0,1.8494,0,0,6.3,0,0
30,0.0021443,1,0,0.39453,0.10837,0.20215,0,0,1.8654,0,0,6.4,0,0
30,0.0021357,1,0,0.40579,0.10678,0.20087,0,0,1.8812,0,0,6.5,0,0
30,0.0021232,1,0,0.41842,0.105,0.19915,0,0,1.8967,0,0,6.6,0,0
30,0.0021052,1,0,0.43292,0.10297,0.19686,0,0,1.9119,0,0,6.7,0,0
30,0.0020796,1,0,0.45004,0.10059,0.19376,0,0,1.9264,0,0,6.8,0,0
30,0.0020429,1,0,0.47096,0.097717,0.18951,0,0,1.9395,0,0,6.9,0,0
30,0.0019885,1,0,0.49775,0.094114,0.18347,0,0,1.9495,0,0,7,0,0
30,0.0019052,1,0,0.53446,0.08936,0.17454,0,0,1.9532,0,0,7.1,0,0
30,0.0017727,1,0,0.58991,0.082717,0.16081,0,0,1.9436,0,0,7.2,0,0
30,0.0015605,1,0,0.68528,0.073043,0.13948,0,0,1.9074,0,0,7.3,0,0
30,0.00124,1,0,0.87783,0.059127,0.10822,0,0,1.8222,0,0,7.4,0,0
30,0.00082436,1,0,1.3499,0.041093,0.069169,0,0,1.6577,0,0,7.5,0,0
30,0.00040456,1,0,2.97,0.021991,0.031919,0,0,1.3794,0,0,7.6,0,0
30,0.0001134,1,0,13.432,0.0073338,0.0082966,0,0,0.91317,0,0,7.7,0,0
30,8.2332e-06,0.5,0,11.307,0.00096546,0.00058728,0,0,0.30946,0,0,7.8,0,0
30,0,0,0,0,1.6584e-05,0,0,0,0,0,0,7.9,0,0
30,0,0,0,0,0,0,0,0,0,0,0,8,0,0
30,0.0015829,1,0,0.21943,0.12212,0.14834,-0.0080917,1.5036e-25,1.2147,-0.066259,1.2312e-24,4,4,0
30,0.001609,1,0,0.21864,0.12455,0.15497,0,0,1.2441,0,0,4.1,4,0
30,0.0016603,1,0,0.22096,0.12576,0.16017,0,0,1.2736,0,0,4.2,4,0
30,0.0017087,1,0,0.22519,0.12634,0.16499,0,0,1.306,0,0,4.3,4,0
30,0.0017533,1,0,0.2308,0.12641,0.16934,0,0,1.3396,0,0,4.4,4,0
30,0.0017943,1,0,0.23737,0.12613,0.17326,0,0,1.3737,0,0,4.5,4,0
30,0.0018329,1,0,0.2446,0.12563,0.17688,0,0,1.408,0,0,4.6,4,0
30,0.0018697,1,0,0.25223,0.125,0.18029,0,0,1.4423,0,0,4.7,4,0
30,0.0019052,1,0,0.26011,0.12432,0.18354,0,0,1.4765,0,0,4.8,4,0
30,0.0019394,1,0,0.26812,0.1236,0.18666,0,0,1.5102,0,0,4.9,4,0
30,0.0019718,1,0,0.27619,0.12286,0.1896,0,0,1.5432,0,0,5,4,0
30,0.0020023,1,0,0.28428,0.1221,0.19233,0,0,1.5753,0,0,5.1,4,0
