"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.0067656,1,0,0.31099,0.2043,0.69866,-0.015107,2.4031e-22,3.4197,-0.073946,1.1763e-21,4,0,0
30,0.0068173,1,0,0.31419,0.20513,0.71284,0,0,3.475,0,0,4.1,0,0
30,0.0069177,1,0,0.31485,0.20633,0.72415,0,0,3.5097,0,0,4.2,0,0
30,0.007011,1,0,0.31575,0.20734,0.73465,0,0,3.5431,0,0,4.3,0,0
30,0.0070963,1,0,0.31699,0.20814,0.74421,0,0,3.5755,0,0,4.4,0,0
30,0.0071733,1,0,0.31864,0.20869,0.75276,0,0,3.607,0,0,4.5,0,0
30,0.0072423,1,0,0.3207,0.209,0.76032,0,0,3.6378,0,0,4.6,0,0
30,0.0073036,1,0,0.3232,0.20908,0.76693,0,0,3.6681,0,0,4.7,0,0
30,0.0073579,1,0,0.3261,0.20894,0.77265,0,0,3.6979,0,0,4.8,0,0
30,0.0074058,1,0,0.32937,0.20862,0.77757,0,0,3.7273,0,0,4.9,0,0
30,0.0074478,1,0,0.33298,0.20812,0.78175,0,0,3.7562,0,0,5,0,0
30,0.0074845,1,0,0.33686,0.20749,0.78528,0,0,3.7847,0,0,5.1,0,0
30,0.0075165,1,0,0.34098,0.20674,0.78823,0,0,3.8127,0,0,5.2,0,0
30,0.0075443,1,0,0.34528,0.20591,0.79068,0,0,3.84,0,0,5.3,0,0
30,0.0075686,1,0,0.3497,0.20501,0.7927,0,0,3.8667,0,0,5.4,0,0
30,0.0075901,1,0,0.35419,0.20408,0.79439,0,0,3.8927,0,0,5.5,0,0
30,0.0076095,1,0,0.35871,0.20313,0.79584,0,0,3.9179,0,0,5.6,0,0
30,0.0076276,1,0,0.36321,0.20219,0.79713,0,0,3.9426,0,0,5.7,0,0
30,0.0076451,1,0,0.36765,0.20127,0.79835,0,0,3.9667,0,0,5.8,0,0
30,0.0076627,1,0,0.37198,0.20039,0.79961,0,0,3.9902,0,0,5.9,0,0
30,0.0076811,1,0,0.37618,0.19958,0.80097,0,0,4.0133,0,0,6,0,0
30,0.0077012,1,0,0.3802,0.19884,0.80253,0,0,4.0361,0,0,6.1,0,0
30,0.0077234,1,0,0.38401,0.19819,0.80436,0,0,4.0586,0,0,6.2,0,0
30,0.0077484,1,0,0.38757,0.19763,0.80654,0,0,4.081,0,0,6.3,0,0
30,0.0077769,1,0,0.39086,0.19719,0.80914,0,0,4.1033,0,0,6.4,0,0
30,0.0078094,1,0,0.39382,0.19688,0.81223,0,0,4.1255,0,0,6.5,0,0
30,0.0078464,1,0,0.39644,0.1967,0.81587,0,0,4.1478,0,0,6.6,0,0
30,0.0078884,1,0,0.39866,0.19667,0.82013,0,0,4.1701,0,0,6.7,0,0
30,0.0079358,1,0,0.40047,0.1968,0.82505,0,0,4.1924,0,0,6.8,0,0
