"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
30,0,0,0,0,0.00014207,0,0,0,0,0,0,0.5,0,0
30,5.312e-05,0.5,0,24.011,0.0020666,-0.0056741,0,0,-1.4741,0,0,0.6,0,0
30,0.00039839,1,0,28.699,0.01024,-0.039765,0,0,-3.524,0,0,0.7,0,0
30,0.0013393,1,0,6.5149,0.028466,-0.13387,0,0,-4.5257,0,0,0.8,0,0
30,0.0029613,1,0,2.7827,0.056612,-0.30311,0,0,-5.2641,0,0,0.9,0,0
30,0.005161,1,0,1.5437,0.092753,-0.54264,0,0,-5.8021,0,0,1,0,0
30,0.0077328,1,0,0.99518,0.13386,-0.83308,0,0,-6.1968,0,0,1.1,0,0
30,0.010428,1,0,0.71745,0.17625,-1.1469,0,0,-6.4923,0,0,1.2,0,0
30,0.013056,1,0,0.55954,0.21731,-1.4607,0,0,-6.713,0,0,1.3,0,0
30,0.015494,1,0,0.46163,0.25545,-1.7579,0,0,-6.8769,0,0,1.4,0,0
30,0.017678,1,0,0.39689,0.28987,-2.0293,0,0,-6.9978,0,0,1.5,0,0
30,0.019595,1,0,0.35168,0.32047,-2.2714,0,0,-7.0861,0,0,1.6,0,0
30,0.02126,1,0,0.3186,0.34755,-2.4851,0,0,-7.1493,0,0,1.7,0,0
30,0.022701,1,0,0.2934,0.37155,-2.6729,0,0,-7.1934,0,0,1.8,0,0
30,0.023953,1,0,0.27347,0.393,-2.8387,0,0,-7.2227,0,0,1.9,0,0
30,0.02505,1,0,0.25718,0.4124,-2.9861,0,0,-7.2406,0,0,2,0,0
30,0.026021,1,0,0.24346,0.4302,-3.1187,0,0,-7.2493,0,0,2.1,0,0
30,0.026894,1,0,0.23158,0.4468,-3.2396,0,0,-7.2506,0,0,2.2,0,0
30,0.02769,1,0,0.22105,0.46252,-3.3514,0,0,-7.246,0,0,2.3,0,0
30,0.028425,1,0,0.21153,0.47763,-3.4562,0,0,-7.2363,0,0,2.4,0,0
30,0.029113,1,0,0.20278,0.49234,-3.5558,0,0,-7.2223,0,0,2.5,0,0
30,0.029766,1,0,0.19464,0.50682,-3.6513,0,0,-7.2045,0,0,2.6,0,0
30,0.030391,1,0,0.18698,0.52121,-3.744,0,0,-7.1834,0,0,2.7,0,0
30,0.030995,1,0,0.17972,0.53561,-3.8344,0,0,-7.1592,0,0,2.8,0,0
30,0.031581,1,0,0.17279,0.5501,-3.9233,0,0,-7.1321,0,0,2.9,0,0
30,0.032154,1,0,0.16616,0.56475,-4.011,0,0,-7.1025,0,0,3,0,0
30,0.032716,1,0,0.15979,0.57961,-4.0979,0,0,-7.0704,0,0,3.1,0,0
30,0.033268,1,0,0.15367,0.5947,-4.1842,0,0,-7.0361,0,0,3.2,0,0
30,0.033813,1,0,0.14777,0.61006,-4.27,0,0,-6.9996,0,0,3.3,0,0
30,0.034349,1,0,0.14208,0.62571,-4.3555,0,0,-6.9611,0,0,3.4,0,0
30,0.034879,1,0,0.1366,0.64166,-4.4406,0,0,-6.9207,0,0,3.5,0,0
30,0.035402,1,0,0.13132,0.65791,-4.5253,0,0,-6.8786,0,0,3.6,0,0
30,0.035918,1,0,0.12623,0.67449,-4.6097,0,0,-6.8347,0,0,3.7,0,0
30,0.036427,1,0,0.12133,0.69137,-4.6937,0,0,-6.7893,0,0,3.8,0,0
30,0.036928,1,0,0.1166,0.70858,-4.7773,0,0,-6.7424,0,0,3.9,0,0
30,0.037422,1,0,0.11206,0.7261,-4.8604,0,0,-6.6941,0,0,4,0,0
30,0.037908,1,0,0.10769,0.74394,-4.9429,0,0,-6.6445,0,0,4.1,0,0
30,0.038385,1,0,0.10349,0.7621,-5.0248,0,0,-6.5937,0,0,4.2,0,0
30,0.038854,1,0,0.099445,0.78056,-5.106,0,0,-6.5418,0,0,4.3,0,0
30,0.039314,1,0,0.095563,0.79932,-5.1864,0,0,-6.4888,0,0,4.4,0,0
30,0.039764,1,0,0.091835,0.81839,-5.2659,0,0,-6.4348,0,0,4.5,0,0
30,0.040204,1,0,0.088256,0.83775,-5.3445,0,0,-6.3799,0,0,4.6,0,0
30,0.040633,1,0,0.084821,0.8574,-5.4221,0,0,-6.3242,0,0,4.7,0,0
30,0.041052,1,0,0.081525,0.87733,-5.4986,0,0,-6.2677,0,0,4.8,0,0
30,0.04146,1,0,0.078363,0.89754,-5.5739,0,0,-6.2105,0,0,4.9,0,0
30,0.041856,1,0,0.07533,0.91802,-5.648,0,0,-6.1526,0,0,5,0,0
30,0.04224,1,0,0.072421,0.93876,-5.7207,0,0,-6.0942,0,0,5.1,0,0
30,0.042612,1,0,0.069633,0.95977,-5.792,0,0,-6.0352,0,0,5.2,0,0
30,0.042971,1,0,0.06696,0.98101,-5.8619,0,0,-5.9757,0,0,5.3,0,0
30,0.043318,1,0,0.064398,1.0025,-5.9302,0,0,-5.9157,0,0,5.4,0,0
30,0.043651,1,0,0.061943,1.0242,-5.9969,0,0,-5.8554,0,0,5.5,0,0
30,0.04397,1,0,0.059591,1.0462,-6.0619,0,0,-5.7948,0,0,5.6,0,0
30,0.044276,1,0,0.057338,1.0683,-6.1252,0,0,-5.7339,0,0,5.7,0,0
30,0.044568,1,0,0.055179,1.0906,-6.1866,0,0,-5.6727,0,0,5.8,0,0
30,0.044845,1,0,0.053113,1.1132,-6.2461,0,0,-5.6114,0,0,5.9,0,0
30,0.045108,1,0,0.051134,1.1359,-6.3037,0,0,-5.55,0,0,6,0,0
30,0.045356,1,0,0.049241,1.1587,-6.3593,0,0,-5.4886,0,0,6.1,0,0
30,0.045589,1,0,0.047429,1.1817,-6.4127,0,0,-5.4271,0,0,6.2,0,0
30,0.045807,1,0,0.045697,1.2047,-6.4641,0,0,-5.3658,0,0,6.3,0,0
30,0.04601,1,0,0.044042,1.2279,-6.5132,0,0,-5.3046,0,0,6.4,0,0
30,0.046197,1,0,0.042461,1.2511,-6.56,0,0,-5.2438,0,0,6.5,0,0
30,0.046369,1,0,0.040952,1.2743,-6.6046,0,0,-5.1833,0,0,6.6,0,0
30,0.046525,1,0,0.039514,1.2974,-6.6468,0,0,-5.1232,0,0,6.7,0,0
30,0.046667,1,0,0.038145,1.3205,-6.6866,0,0,-5.0638,0,0,6.8,0,0
30,0.046793,1,0,0.036844,1.3435,-6.7239,0,0,-5.0051,0,0,6.9,0,0
30,0.046904,1,0,0.03561,1.3662,-6.7588,0,0,-4.9473,0,0,7,0,0
30,0.047,1,0,0.034443,1.3886,-6.7912,0,0,-4.8907,0,0,7.1,0,0
30,0.047082,1,0,0.033343,1.4107,-6.821,0,0,-4.8354,0,0,7.2,0,0
30,0.047151,1,0,0.032311,1.4322,-6.8483,0,0,-4.7818,0,0,7.3,0,0
30,0.047207,1,0,0.031347,1.4531,-6.8731,0,0,-4.73,0,0,7.4,0,0
30,0.04725,1,0,0.030453,1.4733,-6.8955,0,0,-4.6806,0,0,7.5,0,0
30,0.047284,1,0,0.029632,1.4924,-6.9153,0,0,-4.6339,0,0,7.6,0,0
30,0.047308,1,0,0.028886,1.5103,-6.9328,0,0,-4.5903,0,0,7.7,0,0
30,0.047324,1,0,0.02822,1.5269,-6.9481,0,0,-4.5505,0,0,7.8,0,0
30,0.047335,1,0,0.027636,1.5418,-6.9611,0,0,-4.5149,0,0,7.9,0,0
30,0.047339,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,4,0
30,0,0,0,0,0,0,0,0,0,0,0,0.1,4,0
30,0,0,0,0,0,0,0,0,0,0,0,0.2,4,0
30,0,0,0,0,0,0,0,0,0,0,0,0.3,4,0
30,0,0,0,0,0,0,0,0,0,0,0,0.4,4,0
