"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.99887,621.62,131.67,4.2697,-0.30718,-1.4741e-26,4,0,0
0.92176,1022.5,155.99,4.1766,-0.47931,-1.4741e-26,4,0.1,0
0.92176,1022.5,155.99,4.1766,-0.47931,-1.4741e-26,4,0.1,1
0.99887,621.62,131.67,4.2697,-0.30718,-1.4741e-26,4,0,1
0.47288,855.46,108.82,4.2053,-0.7549,-7.8205e-20,4,0.2,0
0.47288,855.46,108.82,4.2053,-0.7549,-7.8205e-20,4,0.2,1
0.050552,139.19,12.389,4.3415,-0.74652,-9.9255e-20,4,0.3,0
0.050552,139.19,12.389,4.3415,-0.74652,-9.9255e-20,4,0.3,1
8.49e-07,-9.0541,-12.982,3.6422,-0.35461,-2.105e-20,4,0.4,0
8.49e-07,-9.0541,-12.982,3.6422,-0.35461,-2.105e-20,4,0.4,1
1.1962e-06,-8.748,-13.659,2.62,-0.085783,-4.4881e-20,4,0.5,0
1.1962e-06,-8.748,-13.659,2.62,-0.085783,-4.4881e-20,4,0.5,1
1.2457e-06,-8.3818,-14.275,1.8909,0.17644,-6.9426e-20,4,0.6,0
1.2457e-06,-8.3818,-14.275,1.8909,0.17644,-6.9426e-20,4,0.6,1
6.6803e-07,-8.1904,-15.062,1.0014,0.62344,-2.4545e-20,4,0.7,0
6.6803e-07,-8.1904,-15.062,1.0014,0.62344,-2.4545e-20,4,0.7,1
3.9701e-08,-8.0383,-15.887,0.26067,0.82839,-5.3462e-33,4,0.8,0
3.9701e-08,-8.0383,-15.887,0.26067,0.82839,-5.3462e-33,4,0.8,1
1.499e-09,-7.8886,-16.718,-0.0818,0.81339,-2.2684e-34,4,0.9,0
1.499e-09,-7.8886,-16.718,-0.0818,0.81339,-2.2684e-34,4,0.9,1
5.1113e-11,-7.66,-17.47,-0.15297,0.68159,-1.257e-35,4,1,0
5.1113e-11,-7.66,-17.47,-0.15297,0.68159,-1.257e-35,4,1,1
1.7377e-11,-7.3298,-18.121,-0.1573,0.51955,-9.7379e-20,4,1.1,0
1.7377e-11,-7.3298,-18.121,-0.1573,0.51955,-9.7379e-20,4,1.1,1
1.1097e-11,-6.9649,-18.737,-0.16779,0.38295,-1.9577e-19,4,1.2,0
1.1097e-11,-6.9649,-18.737,-0.16779,0.38295,-1.9577e-19,4,1.2,1
3.1211e-12,-6.598,-19.351,-0.17435,0.27021,-9.8392e-20,4,1.3,0
3.1211e-12,-6.598,-19.351,-0.17435,0.27021,-9.8392e-20,4,1.3,1
4.377e-13,-6.2349,-19.969,-0.16974,0.16999,-7.1699e-39,4,1.4,0
4.377e-13,-6.2349,-19.969,-0.16974,0.16999,-7.1699e-39,4,1.4,1
3.2752e-14,-5.8804,-20.595,-0.15877,0.081373,-1.0568e-39,4,1.5,0
3.2752e-14,-5.8804,-20.595,-0.15877,0.081373,-1.0568e-39,4,1.5,1
1.0193e-15,-5.5376,-21.234,-0.14594,0.0043041,-5.2838e-40,4,1.6,0
1.0193e-15,-5.5376,-21.234,-0.14594,0.0043041,-5.2838e-40,4,1.6,1
1.6289e-17,-5.2082,-21.885,-0.13315,-0.06256,-1.2612e-44,4,1.7,0
1.6289e-17,-5.2082,-21.885,-0.13315,-0.06256,-1.2612e-44,4,1.7,1
3.7193e-19,-4.8928,-22.551,-0.12117,-0.12016,-7.0065e-45,4,1.8,0
3.7193e-19,-4.8928,-22.551,-0.12117,-0.12016,-7.0065e-45,4,1.8,1
1.1687e-20,-4.5911,-23.23,-0.1102,-0.1698,-0,4,1.9,0
1.1687e-20,-4.5911,-23.23,-0.1102,-0.1698,-0,4,1.9,1
3.5472e-22,-4.3024,-23.922,-0.10026,-0.21274,-0,4,2,0
3.5472e-22,-4.3024,-23.922,-0.10026,-0.21274,-0,4,2,1
1.0208e-23,-4.0262,-24.627,-0.091316,-0.24985,-0,4,2.1,0
1.0208e-23,-4.0262,-24.627,-0.091316,-0.24985,-0,4,2.1,1
2.8783e-25,-3.7615,-25.343,-0.083283,-0.282,-0,4,2.2,0
2.8783e-25,-3.7615,-25.343,-0.083283,-0.282,-0,4,2.2,1
7.9585e-27,-3.5074,-26.07,-0.076035,-0.30982,-1.3252e-19,4,2.3,0
7.9585e-27,-3.5074,-26.07,-0.076035,-0.30982,-1.3252e-19,4,2.3,1
2.1516e-28,-3.2632,-26.807,-0.069423,-0.33391,-2.601e-19,4,2.4,0
2.1516e-28,-3.2632,-26.807,-0.069423,-0.33391,-2.601e-19,4,2.4,1
5.6786e-30,-3.0279,-27.553,-0.063338,-0.3549,-1.2758e-19,4,2.5,0
5.6786e-30,-3.0279,-27.553,-0.063338,-0.3549,-1.2758e-19,4,2.5,1
1.4598e-31,-2.8009,-28.307,-0.057678,-0.37327,-0,4,2.6,0
1.4598e-31,-2.8009,-28.307,-0.057678,-0.37327,-0,4,2.6,1
3.657e-33,-2.5814,-29.068,-0.052372,-0.38938,-0,4,2.7,0
3.657e-33,-2.5814,-29.068,-0.052372,-0.38938,-0,4,2.7,1
8.9411e-35,-2.3687,-29.837,-0.047374,-0.40356,2.2382e-19,4,2.8,0
8.9411e-35,-2.3687,-29.837,-0.047374,-0.40356,2.2382e-19,4,2.8,1
2.1368e-36,-2.1621,-30.611,-0.04265,-0.41612,4.4166e-19,4,2.9,0
2.1368e-36,-2.1621,-30.611,-0.04265,-0.41612,4.4166e-19,4,2.9,1
5.0007e-38,-1.961,-31.391,-0.038177,-0.4273,2.1784e-19,4,3,0
5.0007e-38,-1.961,-31.391,-0.038177,-0.4273,2.1784e-19,4,3,1
1.1484e-39,-1.7648,-32.176,-0.033935,-0.43729,-0,4,3.1,0
1.1484e-39,-1.7648,-32.176,-0.033935,-0.43729,-0,4,3.1,1
2.5939e-41,-1.5728,-32.965,-0.029917,-0.44628,-2.0382e-19,4,3.2,0
2.5939e-41,-1.5728,-32.965,-0.029917,-0.44628,-2.0382e-19,4,3.2,1
5.7733e-43,-1.3847,-33.758,-0.026153,-0.45441,-4.0419e-19,4,3.3,0
5.7733e-43,-1.3847,-33.758,-0.026153,-0.45441,-4.0419e-19,4,3.3,1
1.2612e-44,-1.1997,-34.554,-0.022679,-0.4618,-2.0037e-19,4,3.4,0
1.2612e-44,-1.1997,-34.554,-0.022679,-0.4618,-2.0037e-19,4,3.4,1
0,-1.0173,-35.352,-0.019311,-0.46858,9.7597e-20,4,3.5,0
0,-1.0173,-35.352,-0.019311,-0.46858,9.7597e-20,4,3.5,1
0,-0.83707,-36.153,-0.015472,-0.47474,1.9418e-19,4,3.6,0
0,-0.83707,-36.153,-0.015472,-0.47474,1.9418e-19,4,3.6,1
0,-0.65875,-36.956,-0.010743,-0.48001,2.8831e-19,4,3.7,0
0,-0.65875,-36.956,-0.010743,-0.48001,2.8831e-19,4,3.7,1
0,-0.48182,-37.76,-0.0058336,-0.48423,3.8537e-19,4,3.8,0
0,-0.48182,-37.76,-0.0058336,-0.48423,3.8537e-19,4,3.8,1
0,-0.30319,-38.562,-0.0021633,-0.48576,1.9364e-19,4,3.9,0
0,-0.30319,-38.562,-0.0021633,-0.48576,1.9364e-19,4,3.9,1
0,-0.21279,-38.962,-0.00080574,-0.48544,-0,4,4,0
0,-0.21279,-38.962,-0.00080574,-0.48544,-0,4,4,1
