"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,2800.6,2800.6,0,0,0,0,0,0
1,2785.6,2785.6,0,0,0,0.1,0,0
1,2785.6,2785.6,0,0,0,0.1,0,1
1,2800.6,2800.6,0,0,0,0,0,1
1,2750.1,2750.1,0,0,0,0.2,0,0
1,2750.1,2750.1,0,0,0,0.2,0,1
0.99998,2715.5,2715.5,0,0,0,0.3,0,0
0.99998,2715.5,2715.5,0,0,0,0.3,0,1
0.99997,2699.8,2699.8,0,0,0,0.4,0,0
0.99997,2699.8,2699.8,0,0,0,0.4,0,1
0.99996,2710,2710,0,0,0,0.5,0,0
0.99996,2710,2710,0,0,0,0.5,0,1
0.99995,2741,2741,0,0,0,0.6,0,0
0.99995,2741,2741,0,0,0,0.6,0,1
0.99993,2776.4,2776.4,0,0,0,0.7,0,0
0.99993,2776.4,2776.4,0,0,0,0.7,0,1
0.99991,2797.3,2797.3,0,0,0,0.8,0,0
0.99991,2797.3,2797.3,0,0,0,0.8,0,1
0.99989,2795.3,2795.3,0,0,0,0.9,0,0
0.99989,2795.3,2795.3,0,0,0,0.9,0,1
0.99988,2776.8,2776.8,0,0,0,1,0,0
0.99988,2776.8,2776.8,0,0,0,1,0,1
0.99986,2752.5,2752.5,0,0,0,1.1,0,0
0.99986,2752.5,2752.5,0,0,0,1.1,0,1
0.99985,2728.9,2728.9,0,0,0,1.2,0,0
0.99985,2728.9,2728.9,0,0,0,1.2,0,1
0.99985,2707.3,2707.3,0,0,0,1.3,0,0
0.99985,2707.3,2707.3,0,0,0,1.3,0,1
0.99984,2687,2687,0,0,0,1.4,0,0
0.99984,2687,2687,0,0,0,1.4,0,1
0.99984,2667.1,2667.1,0,0,0,1.5,0,0
0.99984,2667.1,2667.1,0,0,0,1.5,0,1
0.99983,2647.3,2647.3,0,0,0,1.6,0,0
0.99983,2647.3,2647.3,0,0,0,1.6,0,1
0.99983,2627,2627,0,0,0,1.7,0,0
0.99983,2627,2627,0,0,0,1.7,0,1
0.99982,2605.5,2605.5,0,0,0,1.8,0,0
0.99982,2605.5,2605.5,0,0,0,1.8,0,1
0.99982,2582.9,2582.9,0,0,0,1.9,0,0
0.99982,2582.9,2582.9,0,0,0,1.9,0,1
0.99981,2559.5,2559.5,0,0,0,2,0,0
0.99981,2559.5,2559.5,0,0,0,2,0,1
0.9998,2535.8,2535.8,0,0,0,2.1,0,0
0.9998,2535.8,2535.8,0,0,0,2.1,0,1
0.9998,2512,2512,0,0,0,2.2,0,0
0.9998,2512,2512,0,0,0,2.2,0,1
0.99979,2488,2488,0,0,0,2.3,0,0
0.99979,2488,2488,0,0,0,2.3,0,1
0.99978,2463.4,2463.4,0,0,0,2.4,0,0
0.99978,2463.4,2463.4,0,0,0,2.4,0,1
0.99976,2437.9,2437.9,0,0,0,2.5,0,0
0.99976,2437.9,2437.9,0,0,0,2.5,0,1
0.99975,2411.3,2411.3,0,0,0,2.6,0,0
0.99975,2411.3,2411.3,0,0,0,2.6,0,1
0.99973,2383.7,2383.7,0,0,0,2.7,0,0
0.99973,2383.7,2383.7,0,0,0,2.7,0,1
0.99971,2355.2,2355.2,0,0,0,2.8,0,0
0.99971,2355.2,2355.2,0,0,0,2.8,0,1
0.99968,2325.8,2325.8,0,0,0,2.9,0,0
0.99968,2325.8,2325.8,0,0,0,2.9,0,1
0.99964,2295.8,2295.8,0,0,0,3,0,0
0.99964,2295.8,2295.8,0,0,0,3,0,1
0.9996,2264.9,2264.9,0,0,0,3.1,0,0
0.9996,2264.9,2264.9,0,0,0,3.1,0,1
0.99955,2232.8,2232.8,0,0,0,3.2,0,0
0.99955,2232.8,2232.8,0,0,0,3.2,0,1
0.99948,2198.4,2198.4,0,0,0,3.3,0,0
0.99948,2198.4,2198.4,0,0,0,3.3,0,1
0.9994,2158.2,2158.2,0,0,0,3.4,0,0
0.9994,2158.2,2158.2,0,0,0,3.4,0,1
0.99931,2105.2,2105.2,0,0,0,3.5,0,0
0.99931,2105.2,2105.2,0,0,0,3.5,0,1
0.99918,2022.9,2022.9,0,0,0,3.6,0,0
0.99918,2022.9,2022.9,0,0,0,3.6,0,1
0.99899,1884.7,1884.7,0,0,0,3.7,0,0
0.99899,1884.7,1884.7,0,0,0,3.7,0,1
0.9987,1630.7,1630.7,0,0,0,3.8,0,0
0.9987,1630.7,1630.7,0,0,0,3.8,0,1
0.99818,1254.3,1254.3,0,0,0,3.9,0,0
0.99818,1254.3,1254.3,0,0,0,3.9,0,1
0.99783,1045.2,1045.2,0,0,0,4,0,0
0.99783,1045.2,1045.2,0,0,0,4,0,1
