"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.9982,885.46,395.84,3.917,-0.26551,-2.5727e-23,4,0,0
0.90052,1155.7,320.02,3.8842,-0.42606,-2.5727e-23,4,0.1,0
0.90052,1155.7,320.02,3.8842,-0.42606,-2.5727e-23,4,0.1,1
0.9982,885.46,395.84,3.917,-0.26551,-2.5727e-23,4,0,1
0.43942,817.83,132.67,4.3837,-0.71102,-6.4824e-20,4,0.2,0
0.43942,817.83,132.67,4.3837,-0.71102,-6.4824e-20,4,0.2,1
0.038002,98.201,2.151,5.4047,-0.8337,-8.0281e-20,4,0.3,0
0.038002,98.201,2.151,5.4047,-0.8337,-8.0281e-20,4,0.3,1
1.4248e-06,-13.224,-17.154,4.7721,-0.48819,-1.547e-20,4,0.4,0
1.4248e-06,-13.224,-17.154,4.7721,-0.48819,-1.547e-20,4,0.4,1
0.00024079,-11.469,-17.671,3.2335,-0.14163,-7.1194e-20,4,0.5,0
0.00024079,-11.469,-17.671,3.2335,-0.14163,-7.1194e-20,4,0.5,1
0.0005749,-8.8703,-18.184,2.7319,-0.11209,-1.3945e-19,4,0.6,0
0.0005749,-8.8703,-18.184,2.7319,-0.11209,-1.3945e-19,4,0.6,1
0.00050482,-8.5116,-18.761,2.0635,0.046681,-6.8258e-20,4,0.7,0
0.00050482,-8.5116,-18.761,2.0635,0.046681,-6.8258e-20,4,0.7,1
0.00017022,-10.071,-19.171,0.83796,0.24584,-1.3702e-26,4,0.8,0
0.00017022,-10.071,-19.171,0.83796,0.24584,-1.3702e-26,4,0.8,1
6.3555e-07,-10.614,-19.449,-0.034052,0.28809,-3.8531e-27,4,0.9,0
6.3555e-07,-10.614,-19.449,-0.034052,0.28809,-3.8531e-27,4,0.9,1
2.8801e-10,-9.9008,-19.711,-0.25944,0.16302,-2.9342e-30,4,1,0
2.8801e-10,-9.9008,-19.711,-0.25944,0.16302,-2.9342e-30,4,1,1
5.7754e-12,-9.1404,-19.931,-0.23006,-0.022788,-1.898e-19,4,1.1,0
5.7754e-12,-9.1404,-19.931,-0.23006,-0.022788,-1.898e-19,4,1.1,1
5.7581e-12,-8.4393,-20.211,-0.2038,-0.1581,-3.4961e-19,4,1.2,0
5.7581e-12,-8.4393,-20.211,-0.2038,-0.1581,-3.4961e-19,4,1.2,1
3.3234e-12,-7.8463,-20.599,-0.19689,-0.25012,-1.5982e-19,4,1.3,0
3.3234e-12,-7.8463,-20.599,-0.19689,-0.25012,-1.5982e-19,4,1.3,1
4.7109e-13,-7.2948,-21.029,-0.18307,-0.32771,-1.566e-35,4,1.4,0
4.7109e-13,-7.2948,-21.029,-0.18307,-0.32771,-1.566e-35,4,1.4,1
2.8522e-14,-6.7854,-21.5,-0.16465,-0.39114,-1.8778e-36,4,1.5,0
2.8522e-14,-6.7854,-21.5,-0.16465,-0.39114,-1.8778e-36,4,1.5,1
7.5474e-16,-6.3151,-22.011,-0.1466,-0.44228,-9.389e-37,4,1.6,0
7.5474e-16,-6.3151,-22.011,-0.1466,-0.44228,-9.389e-37,4,1.6,1
1.0569e-17,-5.8799,-22.557,-0.13037,-0.48398,-1.4886e-41,4,1.7,0
1.0569e-17,-5.8799,-22.557,-0.13037,-0.48398,-1.4886e-41,4,1.7,1
2.2021e-19,-5.476,-23.134,-0.11612,-0.51785,-7.4493e-42,4,1.8,0
2.2021e-19,-5.476,-23.134,-0.11612,-0.51785,-7.4493e-42,4,1.8,1
6.3848e-21,-5.0999,-23.739,-0.10378,-0.54545,-1.2612e-44,4,1.9,0
6.3848e-21,-5.0999,-23.739,-0.10378,-0.54545,-1.2612e-44,4,1.9,1
1.8057e-22,-4.7488,-24.369,-0.09307,-0.56801,-7.0065e-45,4,2,0
1.8057e-22,-4.7488,-24.369,-0.09307,-0.56801,-7.0065e-45,4,2,1
4.8961e-24,-4.42,-25.021,-0.08379,-0.58645,-0,4,2.1,0
4.8961e-24,-4.42,-25.021,-0.08379,-0.58645,-0,4,2.1,1
1.3127e-25,-4.1111,-25.693,-0.075692,-0.60155,-0,4,2.2,0
1.3127e-25,-4.1111,-25.693,-0.075692,-0.60155,-0,4,2.2,1
3.4764e-27,-3.82,-26.383,-0.068544,-0.61391,-1.474e-19,4,2.3,0
3.4764e-27,-3.82,-26.383,-0.068544,-0.61391,-1.474e-19,4,2.3,1
9.0569e-29,-3.5446,-27.089,-0.062141,-0.62405,-2.8736e-19,4,2.4,0
9.0569e-29,-3.5446,-27.089,-0.062141,-0.62405,-2.8736e-19,4,2.4,1
2.3151e-30,-3.2831,-27.808,-0.056332,-0.63249,-1.3996e-19,4,2.5,0
2.3151e-30,-3.2831,-27.808,-0.056332,-0.63249,-1.3996e-19,4,2.5,1
5.7889e-32,-3.0339,-28.54,-0.050994,-0.6396,-0,4,2.6,0
5.7889e-32,-3.0339,-28.54,-0.050994,-0.6396,-0,4,2.6,1
1.4157e-33,-2.7957,-29.283,-0.046045,-0.64566,-0,4,2.7,0
1.4157e-33,-2.7957,-29.283,-0.046045,-0.64566,-0,4,2.7,1
3.3889e-35,-2.5672,-30.035,-0.041428,-0.65092,2.3572e-19,4,2.8,0
3.3889e-35,-2.5672,-30.035,-0.041428,-0.65092,2.3572e-19,4,2.8,1
7.9496e-37,-2.3471,-30.796,-0.037103,-0.65559,4.6345e-19,4,2.9,0
7.9496e-37,-2.3471,-30.796,-0.037103,-0.65559,4.6345e-19,4,2.9,1
1.8299e-38,-2.1346,-31.565,-0.033041,-0.65982,2.2774e-19,4,3,0
1.8299e-38,-2.1346,-31.565,-0.033041,-0.65982,2.2774e-19,4,3,1
4.1402e-40,-1.9286,-32.34,-0.029225,-0.66375,-0,4,3.1,0
4.1402e-40,-1.9286,-32.34,-0.029225,-0.66375,-0,4,3.1,1
9.2261e-42,-1.7284,-33.12,-0.025675,-0.66749,-2.0937e-19,4,3.2,0
9.2261e-42,-1.7284,-33.12,-0.025675,-0.66749,-2.0937e-19,4,3.2,1
2.0319e-43,-1.5331,-33.906,-0.022426,-0.67115,-4.1423e-19,4,3.3,0
2.0319e-43,-1.5331,-33.906,-0.022426,-0.67115,-4.1423e-19,4,3.3,1
