"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,3575.2,3575.2,0,0,0,0,0,0
1,3550.7,3550.7,0,0,0,0.1,0,0
1,3550.7,3550.7,0,0,0,0.1,0,1
1,3575.2,3575.2,0,0,0,0,0,1
1,3507.2,3507.2,0,0,0,0.2,0,0
1,3507.2,3507.2,0,0,0,0.2,0,1
1,3472.9,3472.9,0,0,0,0.3,0,0
1,3472.9,3472.9,0,0,0,0.3,0,1
1,3452.6,3452.6,0,0,0,0.4,0,0
1,3452.6,3452.6,0,0,0,0.4,0,1
0.99999,3453.3,3453.3,0,0,0,0.5,0,0
0.99999,3453.3,3453.3,0,0,0,0.5,0,1
0.99998,3463.8,3463.8,0,0,0,0.6,0,0
0.99998,3463.8,3463.8,0,0,0,0.6,0,1
0.99998,3461.4,3461.4,0,0,0,0.7,0,0
0.99998,3461.4,3461.4,0,0,0,0.7,0,1
0.99998,3435,3435,0,0,0,0.8,0,0
0.99998,3435,3435,0,0,0,0.8,0,1
0.99998,3392.7,3392.7,0,0,0,0.9,0,0
0.99998,3392.7,3392.7,0,0,0,0.9,0,1
0.99997,3348.2,3348.2,0,0,0,1,0,0
0.99997,3348.2,3348.2,0,0,0,1,0,1
0.99997,3308.7,3308.7,0,0,0,1.1,0,0
0.99997,3308.7,3308.7,0,0,0,1.1,0,1
0.99997,3274.7,3274.7,0,0,0,1.2,0,0
0.99997,3274.7,3274.7,0,0,0,1.2,0,1
0.99997,3243.9,3243.9,0,0,0,1.3,0,0
0.99997,3243.9,3243.9,0,0,0,1.3,0,1
0.99997,3214.3,3214.3,0,0,0,1.4,0,0
0.99997,3214.3,3214.3,0,0,0,1.4,0,1
0.99997,3184.2,3184.2,0,0,0,1.5,0,0
0.99997,3184.2,3184.2,0,0,0,1.5,0,1
0.99997,3152.2,3152.2,0,0,0,1.6,0,0
0.99997,3152.2,3152.2,0,0,0,1.6,0,1
0.99997,3117.5,3117.5,0,0,0,1.7,0,0
0.99997,3117.5,3117.5,0,0,0,1.7,0,1
0.99997,3079.9,3079.9,0,0,0,1.8,0,0
0.99997,3079.9,3079.9,0,0,0,1.8,0,1
0.99997,3039.8,3039.8,0,0,0,1.9,0,0
0.99997,3039.8,3039.8,0,0,0,1.9,0,1
0.99997,2997.8,2997.8,0,0,0,2,0,0
0.99997,2997.8,2997.8,0,0,0,2,0,1
0.99996,2954.5,2954.5,0,0,0,2.1,0,0
0.99996,2954.5,2954.5,0,0,0,2.1,0,1
0.99996,2910.2,2910.2,0,0,0,2.2,0,0
0.99996,2910.2,2910.2,0,0,0,2.2,0,1
0.99996,2865.4,2865.4,0,0,0,2.3,0,0
0.99996,2865.4,2865.4,0,0,0,2.3,0,1
0.99995,2820.6,2820.6,0,0,0,2.4,0,0
0.99995,2820.6,2820.6,0,0,0,2.4,0,1
0.99995,2776.6,2776.6,0,0,0,2.5,0,0
0.99995,2776.6,2776.6,0,0,0,2.5,0,1
0.99995,2733.5,2733.5,0,0,0,2.6,0,0
0.99995,2733.5,2733.5,0,0,0,2.6,0,1
0.99994,2690.6,2690.6,0,0,0,2.7,0,0
0.99994,2690.6,2690.6,0,0,0,2.7,0,1
0.99993,2648.3,2648.3,0,0,0,2.8,0,0
0.99993,2648.3,2648.3,0,0,0,2.8,0,1
0.99992,2607.8,2607.8,0,0,0,2.9,0,0
0.99992,2607.8,2607.8,0,0,0,2.9,0,1
0.99991,2568.9,2568.9,0,0,0,3,0,0
0.99991,2568.9,2568.9,0,0,0,3,0,1
0.9999,2530,2530,0,0,0,3.1,0,0
0.9999,2530,2530,0,0,0,3.1,0,1
0.99989,2488.5,2488.5,0,0,0,3.2,0,0
0.99989,2488.5,2488.5,0,0,0,3.2,0,1
0.99988,2440.6,2440.6,0,0,0,3.3,0,0
0.99988,2440.6,2440.6,0,0,0,3.3,0,1
0.99986,2379.5,2379.5,0,0,0,3.4,0,0
0.99986,2379.5,2379.5,0,0,0,3.4,0,1
0.99982,2292.5,2292.5,0,0,0,3.5,0,0
0.99982,2292.5,2292.5,0,0,0,3.5,0,1
0.99978,2152.3,2152.3,0,0,0,3.6,0,0
0.99978,2152.3,2152.3,0,0,0,3.6,0,1
0.9997,1913.8,1913.8,0,0,0,3.7,0,0
0.9997,1913.8,1913.8,0,0,0,3.7,0,1
0.99957,1478.7,1478.7,0,0,0,3.8,0,0
0.99957,1478.7,1478.7,0,0,0,3.8,0,1
0.99929,837.21,837.21,0,0,0,3.9,0,0
0.99929,837.21,837.21,0,0,0,3.9,0,1
0.9991,480.53,480.53,0,0,0,4,0,0
0.9991,480.53,480.53,0,0,0,4,0,1
