"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0,0.41317,-0.077334,0,0,0,8,0,0
0,0.41285,-0.56815,0,0,0,8,0.1,0
0,0.41285,-0.56815,0,0,0,8,0.1,1
0,0.41317,-0.077334,0,0,0,8,0,1
0,0.41189,-1.5501,0,0,0,8,0.2,0
0,0.41189,-1.5501,0,0,0,8,0.2,1
0,0.41029,-2.5327,0,0,0,8,0.3,0
0,0.41029,-2.5327,0,0,0,8,0.3,1
0,0.40807,-3.5159,0,0,0,8,0.4,0
0,0.40807,-3.5159,0,0,0,8,0.4,1
0,0.40521,-4.4998,0,0,0,8,0.5,0
0,0.40521,-4.4998,0,0,0,8,0.5,1
0,0.40172,-5.4843,0,0,0,8,0.6,0
0,0.40172,-5.4843,0,0,0,8,0.6,1
0,0.39762,-6.4694,0,0,0,8,0.7,0
0,0.39762,-6.4694,0,0,0,8,0.7,1
0,0.3929,-7.4551,0,0,0,8,0.8,0
0,0.3929,-7.4551,0,0,0,8,0.8,1
0,0.38758,-8.4414,0,0,0,8,0.9,0
0,0.38758,-8.4414,0,0,0,8,0.9,1
0,0.38166,-9.4283,0,0,0,8,1,0
0,0.38166,-9.4283,0,0,0,8,1,1
0,0.37515,-10.416,0,0,0,8,1.1,0
0,0.37515,-10.416,0,0,0,8,1.1,1
0,0.36806,-11.404,0,0,0,8,1.2,0
0,0.36806,-11.404,0,0,0,8,1.2,1
0,0.3604,-12.393,0,0,0,8,1.3,0
0,0.3604,-12.393,0,0,0,8,1.3,1
0,0.35219,-13.382,0,0,0,8,1.4,0
0,0.35219,-13.382,0,0,0,8,1.4,1
0,0.34343,-14.372,0,0,0,8,1.5,0
0,0.34343,-14.372,0,0,0,8,1.5,1
0,0.33415,-15.362,0,0,0,8,1.6,0
0,0.33415,-15.362,0,0,0,8,1.6,1
0,0.32435,-16.353,0,0,0,8,1.7,0
0,0.32435,-16.353,0,0,0,8,1.7,1
0,0.31405,-17.344,0,0,0,8,1.8,0
0,0.31405,-17.344,0,0,0,8,1.8,1
0,0.30327,-18.336,0,0,0,8,1.9,0
0,0.30327,-18.336,0,0,0,8,1.9,1
0,0.29202,-19.328,0,0,0,8,2,0
0,0.29202,-19.328,0,0,0,8,2,1
0,0.28032,-20.321,0,0,0,8,2.1,0
0,0.28032,-20.321,0,0,0,8,2.1,1
0,0.26819,-21.314,0,0,0,8,2.2,0
0,0.26819,-21.314,0,0,0,8,2.2,1
0,0.25565,-22.307,0,0,0,8,2.3,0
0,0.25565,-22.307,0,0,0,8,2.3,1
0,0.24271,-23.301,0,0,0,8,2.4,0
0,0.24271,-23.301,0,0,0,8,2.4,1
0,0.2294,-24.296,0,0,0,8,2.5,0
0,0.2294,-24.296,0,0,0,8,2.5,1
0,0.21574,-25.29,0,0,0,8,2.6,0
0,0.21574,-25.29,0,0,0,8,2.6,1
0,0.20175,-26.285,0,0,0,8,2.7,0
0,0.20175,-26.285,0,0,0,8,2.7,1
0,0.18745,-27.281,0,0,0,8,2.8,0
0,0.18745,-27.281,0,0,0,8,2.8,1
0,0.17285,-28.276,0,0,0,8,2.9,0
0,0.17285,-28.276,0,0,0,8,2.9,1
0,0.158,-29.272,0,0,0,8,3,0
0,0.158,-29.272,0,0,0,8,3,1
0,0.1429,-30.268,0,0,0,8,3.1,0
0,0.1429,-30.268,0,0,0,8,3.1,1
0,0.12758,-31.264,0,0,0,8,3.2,0
0,0.12758,-31.264,0,0,0,8,3.2,1
0,0.11206,-32.261,0,0,0,8,3.3,0
0,0.11206,-32.261,0,0,0,8,3.3,1
0,0.096378,-33.258,0,0,0,8,3.4,0
0,0.096378,-33.258,0,0,0,8,3.4,1
0,0.080543,-34.254,0,0,0,8,3.5,0
0,0.080543,-34.254,0,0,0,8,3.5,1
0,0.064585,-35.251,0,0,0,8,3.6,0
0,0.064585,-35.251,0,0,0,8,3.6,1
0,0.048527,-36.248,0,0,0,8,3.7,0
0,0.048527,-36.248,0,0,0,8,3.7,1
0,0.032395,-37.246,0,0,0,8,3.8,0
0,0.032395,-37.246,0,0,0,8,3.8,1
0,0.016213,-38.243,0,0,0,8,3.9,0
0,0.016213,-38.243,0,0,0,8,3.9,1
0,0.0081124,-38.741,0,0,0,8,4,0
0,0.0081124,-38.741,0,0,0,8,4,1
