"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.46378,25523,25296,0,0,0,8,0,0
0.56915,26207,25596,0,0,0,8,0.1,0
0.56915,26207,25596,0,0,0,8,0.1,1
0.46378,25523,25296,0,0,0,8,0,1
0.80714,29420,27771,0,0,0,8,0.2,0
0.80714,29420,27771,0,0,0,8,0.2,1
0.9446,30430,27647,0,0,0,8,0.3,0
0.9446,30430,27647,0,0,0,8,0.3,1
0.94022,24242,20557,0,0,0,8,0.4,0
0.94022,24242,20557,0,0,0,8,0.4,1
0.92455,15927,11395,0,0,0,8,0.5,0
0.92455,15927,11395,0,0,0,8,0.5,1
0.90857,10693,5349.7,0,0,0,8,0.6,0
0.90857,10693,5349.7,0,0,0,8,0.6,1
0.88849,8619.6,2522.8,0,0,0,8,0.7,0
0.88849,8619.6,2522.8,0,0,0,8,0.7,1
0.84999,7885.9,1227.7,0,0,0,8,0.8,0
0.84999,7885.9,1227.7,0,0,0,8,0.8,1
0.77903,7389.2,530.29,0,0,0,8,0.9,0
0.77903,7389.2,530.29,0,0,0,8,0.9,1
0.73007,7329.7,168.06,0,0,0,8,1,0
0.73007,7329.7,168.06,0,0,0,8,1,1
0.72919,7912.4,38.229,0,0,0,8,1.1,0
0.72919,7912.4,38.229,0,0,0,8,1.1,1
0.73447,8676.6,27.2,0,0,0,8,1.2,0
0.73447,8676.6,27.2,0,0,0,8,1.2,1
0.71473,9115.9,7.0261,0,0,0,8,1.3,0
0.71473,9115.9,7.0261,0,0,0,8,1.3,1
0.54968,7446,-38.323,0,0,0,8,1.4,0
0.54968,7446,-38.323,0,0,0,8,1.4,1
0.26764,3836.4,-45.61,0,0,0,8,1.5,0
0.26764,3836.4,-45.61,0,0,0,8,1.5,1
0.20463,3223.7,-36.93,0,0,0,8,1.6,0
0.20463,3223.7,-36.93,0,0,0,8,1.6,1
0.30437,5152.8,52.519,0,0,0,8,1.7,0
0.30437,5152.8,52.519,0,0,0,8,1.7,1
0.33088,6240.6,385.75,0,0,0,8,1.8,0
0.33088,6240.6,385.75,0,0,0,8,1.8,1
0.3312,7149,963.44,0,0,0,8,1.9,0
0.3312,7149,963.44,0,0,0,8,1.9,1
0.30753,7284.4,1248.6,0,0,0,8,2,0
0.30753,7284.4,1248.6,0,0,0,8,2,1
0.18453,4602.6,833.2,0,0,0,8,2.1,0
0.18453,4602.6,833.2,0,0,0,8,2.1,1
0.044489,1212.1,251.05,0,0,0,8,2.2,0
0.044489,1212.1,251.05,0,0,0,8,2.2,1
0.0022331,48.777,-23.187,0,0,0,8,2.3,0
0.0022331,48.777,-23.187,0,0,0,8,2.3,1
0.00023378,-67.913,-96.91,0,0,0,8,2.4,0
0.00023378,-67.913,-96.91,0,0,0,8,2.4,1
0.00013418,-85.576,-113.39,0,0,0,8,2.5,0
0.00013418,-85.576,-113.39,0,0,0,8,2.5,1
0.0001128,-81.808,-110.18,0,0,0,8,2.6,0
0.0001128,-81.808,-110.18,0,0,0,8,2.6,1
6.6596e-05,-71.048,-99.282,0,0,0,8,2.7,0
6.6596e-05,-71.048,-99.282,0,0,0,8,2.7,1
2.438e-05,-57.483,-85.613,0,0,0,8,2.8,0
2.438e-05,-57.483,-85.613,0,0,0,8,2.8,1
7.9718e-06,-40.356,-69.029,0,0,0,8,2.9,0
7.9718e-06,-40.356,-69.029,0,0,0,8,2.9,1
2.6247e-06,-23.775,-53.282,0,0,0,8,3,0
2.6247e-06,-23.775,-53.282,0,0,0,8,3,1
7.6627e-07,-11.593,-42.027,0,0,0,8,3.1,0
7.6627e-07,-11.593,-42.027,0,0,0,8,3.1,1
1.891e-07,-4.1665,-35.564,0,0,0,8,3.2,0
1.891e-07,-4.1665,-35.564,0,0,0,8,3.2,1
4.3102e-08,-0.012142,-32.387,0,0,0,8,3.3,0
4.3102e-08,-0.012142,-32.387,0,0,0,8,3.3,1
8.9377e-09,2.1529,-31.201,0,0,0,8,3.4,0
8.9377e-09,2.1529,-31.201,0,0,0,8,3.4,1
1.7781e-09,3.0953,-31.24,0,0,0,8,3.5,0
1.7781e-09,3.0953,-31.24,0,0,0,8,3.5,1
4.5977e-10,3.2408,-32.075,0,0,0,8,3.6,0
4.5977e-10,3.2408,-32.075,0,0,0,8,3.6,1
1.3766e-10,2.8325,-33.465,0,0,0,8,3.7,0
1.3766e-10,2.8325,-33.465,0,0,0,8,3.7,1
3.4813e-11,2.0744,-35.204,0,0,0,8,3.8,0
3.4813e-11,2.0744,-35.204,0,0,0,8,3.8,1
1.3213e-11,1.0796,-37.179,0,0,0,8,3.9,0
1.3213e-11,1.0796,-37.179,0,0,0,8,3.9,1
1.3213e-11,0.53,-38.219,0,0,0,8,4,0
1.3213e-11,0.53,-38.219,0,0,0,8,4,1
