"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.041697,1,0,0.075596,0.91452,-5.6224,0,0,-6.1479,0,0,4,0,0
30,0.041814,1,0,0.074744,0.92055,-5.6444,0,0,-6.1316,0,0,4.1,0,0
30,0.042073,1,0,0.072854,0.93416,-5.693,0,0,-6.0945,0,0,4.2,0,0
30,0.042359,1,0,0.070753,0.94981,-5.7474,0,0,-6.0514,0,0,4.3,0,0
30,0.042647,1,0,0.068651,0.96611,-5.8027,0,0,-6.0064,0,0,4.4,0,0
30,0.042929,1,0,0.066598,0.98271,-5.8575,0,0,-5.9608,0,0,4.5,0,0
30,0.043203,1,0,0.064606,0.99949,-5.9115,0,0,-5.9147,0,0,4.6,0,0
30,0.04347,1,0,0.062677,1.0164,-5.9645,0,0,-5.8682,0,0,4.7,0,0
30,0.043729,1,0,0.060808,1.0335,-6.0166,0,0,-5.8215,0,0,4.8,0,0
30,0.043979,1,0,0.059,1.0508,-6.0676,0,0,-5.7745,0,0,4.9,0,0
30,0.044221,1,0,0.057249,1.0682,-6.1175,0,0,-5.7273,0,0,5,0,0
30,0.044455,1,0,0.055555,1.0857,-6.1664,0,0,-5.6798,0,0,5.1,0,0
30,0.044679,1,0,0.053916,1.1033,-6.2141,0,0,-5.6322,0,0,5.2,0,0
30,0.044895,1,0,0.052331,1.1211,-6.2606,0,0,-5.5845,0,0,5.3,0,0
30,0.045102,1,0,0.050797,1.139,-6.306,0,0,-5.5366,0,0,5.4,0,0
30,0.0453,1,0,0.049314,1.157,-6.3501,0,0,-5.4886,0,0,5.5,0,0
30,0.045488,1,0,0.04788,1.1751,-6.3929,0,0,-5.4406,0,0,5.6,0,0
30,0.045667,1,0,0.046494,1.1933,-6.4345,0,0,-5.3925,0,0,5.7,0,0
30,0.045837,1,0,0.045155,1.2115,-6.4747,0,0,-5.3445,0,0,5.8,0,0
