"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0,0,-0.4905,0.12537,0.00013339,0,4,0,0
0,0,-0.981,0.12512,0.00026698,0,4,0.1,0
0,0,-0.981,0.12512,0.00026698,0,4,0.1,1
0,0,-0.4905,0.12537,0.00013339,0,4,0,1
0,0,-1.962,0.12434,0.00053229,8.8746e-23,4,0.2,0
0,0,-1.962,0.12434,0.00053229,8.8746e-23,4,0.2,1
0,0,-2.943,0.12303,0.00079137,2.1137e-22,4,0.3,0
0,0,-2.943,0.12303,0.00079137,2.1137e-22,4,0.3,1
0,0,-3.924,0.12123,0.0010407,1.2263e-22,4,0.4,0
0,0,-3.924,0.12123,0.0010407,1.2263e-22,4,0.4,1
0,0,-4.905,0.11895,0.001278,3.7201e-22,4,0.5,0
0,0,-4.905,0.11895,0.001278,3.7201e-22,4,0.5,1
0,0,-5.886,0.11622,0.0015006,8.0156e-22,4,0.6,0
0,0,-5.886,0.11622,0.0015006,8.0156e-22,4,0.6,1
0,0,-6.867,0.11307,0.0017065,4.2955e-22,4,0.7,0
0,0,-6.867,0.11307,0.0017065,4.2955e-22,4,0.7,1
0,0,-7.848,0.10952,0.0018937,0,4,0.8,0
0,0,-7.848,0.10952,0.0018937,0,4,0.8,1
0,0,-8.829,0.10563,0.0020608,0,4,0.9,0
0,0,-8.829,0.10563,0.0020608,0,4,0.9,1
0,0,-9.81,0.10142,0.0022063,0,4,1,0
0,0,-9.81,0.10142,0.0022063,0,4,1,1
0,0,-10.791,0.096951,0.0023293,1.2766e-21,4,1.1,0
0,0,-10.791,0.096951,0.0023293,1.2766e-21,4,1.1,1
0,0,-11.772,0.092257,0.0024291,2.6011e-21,4,1.2,0
0,0,-11.772,0.092257,0.0024291,2.6011e-21,4,1.2,1
0,0,-12.753,0.087384,0.0025056,1.3246e-21,4,1.3,0
0,0,-12.753,0.087384,0.0025056,1.3246e-21,4,1.3,1
0,0,-13.734,0.08238,0.0025587,0,4,1.4,0
0,0,-13.734,0.08238,0.0025587,0,4,1.4,1
0,0,-14.715,0.07729,0.0025889,0,4,1.5,0
0,0,-14.715,0.07729,0.0025889,0,4,1.5,1
0,0,-15.696,0.072158,0.0025967,0,4,1.6,0
0,0,-15.696,0.072158,0.0025967,0,4,1.6,1
0,0,-16.677,0.067028,0.0025831,0,4,1.7,0
0,0,-16.677,0.067028,0.0025831,0,4,1.7,1
0,0,-17.658,0.061941,0.002549,0,4,1.8,0
0,0,-17.658,0.061941,0.002549,0,4,1.8,1
0,0,-18.639,0.056937,0.0024959,0,4,1.9,0
0,0,-18.639,0.056937,0.0024959,0,4,1.9,1
0,0,-19.62,0.052052,0.0024253,0,4,2,0
0,0,-19.62,0.052052,0.0024253,0,4,2,1
0,0,-20.601,0.04732,0.002339,0,4,2.1,0
0,0,-20.601,0.04732,0.002339,0,4,2.1,1
0,0,-21.582,0.042771,0.002239,0,4,2.2,0
0,0,-21.582,0.042771,0.002239,0,4,2.2,1
0,0,-22.563,0.038429,0.0021274,2.2114e-21,4,2.3,0
0,0,-22.563,0.038429,0.0021274,2.2114e-21,4,2.3,1
0,0,-23.544,0.034317,0.0020065,4.2867e-21,4,2.4,0
0,0,-23.544,0.034317,0.0020065,4.2867e-21,4,2.4,1
0,0,-24.525,0.030452,0.0018786,2.0753e-21,4,2.5,0
0,0,-24.525,0.030452,0.0018786,2.0753e-21,4,2.5,1
0,0,-25.506,0.026845,0.0017462,0,4,2.6,0
0,0,-25.506,0.026845,0.0017462,0,4,2.6,1
0,0,-26.487,0.023503,0.0016116,0,4,2.7,0
0,0,-26.487,0.023503,0.0016116,0,4,2.7,1
0,0,-27.468,0.020429,0.0014771,-2.9859e-21,4,2.8,0
0,0,-27.468,0.020429,0.0014771,-2.9859e-21,4,2.8,1
0,0,-28.449,0.017622,0.0013449,-5.6867e-21,4,2.9,0
0,0,-28.449,0.017622,0.0013449,-5.6867e-21,4,2.9,1
0,0,-29.43,0.015074,0.0012172,-2.7009e-21,4,3,0
0,0,-29.43,0.015074,0.0012172,-2.7009e-21,4,3,1
0,0,-30.411,0.012775,0.0010958,0,4,3.1,0
0,0,-30.411,0.012775,0.0010958,0,4,3.1,1
0,0,-31.392,0.010711,0.00098256,1.9328e-21,4,3.2,0
0,0,-31.392,0.010711,0.00098256,1.9328e-21,4,3.2,1
0,0,-32.373,0.0088637,0.00087898,3.6508e-21,4,3.3,0
0,0,-32.373,0.0088637,0.00087898,3.6508e-21,4,3.3,1
0,0,-33.354,0.0072129,0.00078647,1.718e-21,4,3.4,0
0,0,-33.354,0.0072129,0.00078647,1.718e-21,4,3.4,1
0,0,-34.335,0.0057353,0.0007062,-6.8391e-22,4,3.5,0
0,0,-34.335,0.0057353,0.0007062,-6.8391e-22,4,3.5,1
0,0,-35.316,0.0044052,0.00063918,-1.3023e-21,4,3.6,0
0,0,-35.316,0.0044052,0.00063918,-1.3023e-21,4,3.6,1
0,0,-36.297,0.0031954,0.00058621,-1.7556e-21,4,3.7,0
0,0,-36.297,0.0031954,0.00058621,-1.7556e-21,4,3.7,1
0,0,-37.278,0.002077,0.00054793,-2.2077e-21,4,3.8,0
0,0,-37.278,0.002077,0.00054793,-2.2077e-21,4,3.8,1
0,0,-38.259,0.00102,0.00052325,-1.0706e-21,4,3.9,0
0,0,-38.259,0.00102,0.00052325,-1.0706e-21,4,3.9,1
0,0,-38.75,0.00050311,0.00051396,0,4,4,0
0,0,-38.75,0.00050311,0.00051396,0,4,4,1
