"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,7496.5,7251.2,0,0,0,0,0,0
1,7448.9,7448.9,0,0,0,0.1,0,0
1,7303.9,7303.9,0,0,0,0.2,0,0
1,7057.4,7057.4,0,0,0,0.3,0,0
1,6703.3,6703.3,0,0,0,0.4,0,0
1,6231.3,6231.3,0,0,0,0.5,0,0
1,5625.5,5625.5,0,0,0,0.6,0,0
1,4858,4858,0,0,0,0.7,0,0
1,3921.2,3921.2,0,0,0,0.8,0,0
1,2617.6,2617.6,0,0,0,0.9,0,0
0.63397,992.89,992.89,0,0,0,1,0,0
0.13417,89.816,89.816,0,0,0,1.1,0,0
0.00020796,14.775,14.775,0,0,0,1.2,0,0
7.5055e-06,12.936,12.936,0,0,0,1.3,0,0
2.1374e-07,11.683,11.683,0,0,0,1.4,0,0
5.056e-09,10.508,10.508,0,0,0,1.5,0,0
1.0267e-10,9.5377,9.5377,0,0,0,1.6,0,0
1.8357e-12,8.6989,8.6989,0,0,0,1.7,0,0
3.5586e-14,7.9564,7.9564,0,0,0,1.8,0,0
9.3049e-16,7.2916,7.2916,0,0,0,1.9,0,0
1.6275e-17,6.69,6.69,0,0,0,2,0,0
1.8694e-19,6.1411,6.1411,0,0,0,2.1,0,0
1.9733e-21,5.6367,5.6367,0,0,0,2.2,0,0
1.9537e-23,5.1705,5.1705,0,0,0,2.3,0,0
1.812e-25,4.7371,4.7371,0,0,0,2.4,0,0
1.5805e-27,4.3322,4.3322,0,0,0,2.5,0,0
1.3018e-29,3.9521,3.9521,0,0,0,2.6,0,0
1.0166e-31,3.5937,3.5937,0,0,0,2.7,0,0
7.5557e-34,3.2544,3.2544,0,0,0,2.8,0,0
5.3646e-36,2.9317,2.9317,0,0,0,2.9,0,0
3.6529e-38,2.6236,2.6236,0,0,0,3,0,0
2.3948e-40,2.3282,2.3282,0,0,0,3.1,0,0
1.5176e-42,2.0439,2.0439,0,0,0,3.2,0,0
9.8091e-45,1.7689,1.7689,0,0,0,3.3,0,0
0,1.502,1.502,0,0,0,3.4,0,0
0,1.2418,1.2418,0,0,0,3.5,0,0
0,0.98705,0.98705,0,0,0,3.6,0,0
0,0.7366,0.7366,0,0,0,3.7,0,0
0,0.48933,0.48933,0,0,0,3.8,0,0
0,0.24415,0.24415,0,0,0,3.9,0,0
0,0.060972,-0.18428,0.062686,6.6694e-05,0,4,0,0
1,7542.4,6561.4,0,0,0,0,0.1,0
1,7495.3,6514.3,0.049032,-0.049766,0,0.1,0.1,0
