"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,3026.5,2536,7.3809,-0.031986,0,4,0,0
1,3026.5,2045.5,7.4677,-0.093502,0,4,0.1,0
1,3026.5,2045.5,7.4677,-0.093502,0,4,0.1,1
1,3026.5,2536,7.3809,-0.031986,0,4,0,1
0.98275,2950.1,1030.4,7.5729,-0.19135,-6.7875e-22,4,0.2,0
0.98275,2950.1,1030.4,7.5729,-0.19135,-6.7875e-22,4,0.2,1
0.59893,1643.4,59.199,7.0802,-0.26798,1.0318e-22,4,0.3,0
0.59893,1643.4,59.199,7.0802,-0.26798,1.0318e-22,4,0.3,1
0.11618,208.01,-194.42,5.272,-0.52037,7.8193e-22,4,0.4,0
0.11618,208.01,-194.42,5.272,-0.52037,7.8193e-22,4,0.4,1
2.9988e-06,3.036,-1.8851,2.5876,-0.6153,-4.958e-21,4,0.5,0
2.9988e-06,3.036,-1.8851,2.5876,-0.6153,-4.958e-21,4,0.5,1
3.6712e-06,3.038,-2.8685,-0.097592,-0.17808,1.2983e-20,4,0.6,0
3.6712e-06,3.038,-2.8685,-0.097592,-0.17808,1.2983e-20,4,0.6,1
7.237e-07,3.0286,-3.843,-1.8024,0.23277,1.7942e-20,4,0.7,0
7.237e-07,3.0286,-3.843,-1.8024,0.23277,1.7942e-20,4,0.7,1
8.4911e-11,3.0265,-4.8215,-1.9994,0.39797,0,4,0.8,0
8.4911e-11,3.0265,-4.8215,-1.9994,0.39797,0,4,0.8,1
3.8435e-12,3.0265,-5.8025,-1.2977,0.50238,0,4,0.9,0
3.8435e-12,3.0265,-5.8025,-1.2977,0.50238,0,4,0.9,1
1.7899e-12,3.0265,-6.7835,-0.42802,0.50415,3.5655e-21,4,1,0
1.7899e-12,3.0265,-6.7835,-0.42802,0.50415,3.5655e-21,4,1,1
1.2002e-12,3.0265,-7.7645,0.059521,0.42083,1.0678e-20,4,1.1,0
1.2002e-12,3.0265,-7.7645,0.059521,0.42083,1.0678e-20,4,1.1,1
3.8771e-13,3.0265,-8.7455,0.15678,0.32094,7.1123e-21,4,1.2,0
3.8771e-13,3.0265,-8.7455,0.15678,0.32094,7.1123e-21,4,1.2,1
4.2953e-14,3.0265,-9.7265,0.12588,0.2452,0,4,1.3,0
4.2953e-14,3.0265,-9.7265,0.12588,0.2452,0,4,1.3,1
9.1061e-16,3.0265,-10.708,0.095149,0.1922,0,4,1.4,0
9.1061e-16,3.0265,-10.708,0.095149,0.1922,0,4,1.4,1
3.9317e-18,3.0265,-11.689,0.071487,0.1542,0,4,1.5,0
3.9317e-18,3.0265,-11.689,0.071487,0.1542,0,4,1.5,1
1.5702e-20,3.0265,-12.67,0.049481,0.12658,0,4,1.6,0
1.5702e-20,3.0265,-12.67,0.049481,0.12658,0,4,1.6,1
7.818e-23,3.0265,-13.651,0.028318,0.10633,0,4,1.7,0
7.818e-23,3.0265,-13.651,0.028318,0.10633,0,4,1.7,1
3.387e-25,3.0265,-14.632,0.0074875,0.091193,0,4,1.8,0
3.387e-25,3.0265,-14.632,0.0074875,0.091193,0,4,1.8,1
